dptno,dp_d_purchased_counts,dp_d_purchased_sum,dp_d_purchased_day_ucounts,dp_first_d_purchased_counts,dp_second_d_purchased_counts,dp_fourth_d_purchased_counts,dp_fifth_d_purchased_counts,dp_trend_d_purchased_counts_df,dp_first_d_purchased_sum,dp_second_d_purchased_sum,dp_fourth_d_purchased_sum,dp_fifth_d_purchased_sum,dp_trend_d_purchased_sum_df,dp_first_d_purchased_day_ucounts,dp_second_d_purchased_day_ucounts,dp_fourth_d_purchased_day_ucounts,dp_fifth_d_purchased_day_ucounts,dp_trend_d_purchased_day_ucounts_df,dp_d_has_p_ucounts,dp_first_d_has_p_ucounts,dp_second_d_has_p_ucounts,dp_fourth_d_has_p_ucounts,dp_fifth_d_has_p_ucounts,dp_trend_d_has_p_ucounts_df,dp_d_has_u_ucounts,dp_first_d_has_u_ucounts,dp_second_d_has_u_ucounts,dp_fourth_d_has_u_ucounts,dp_fifth_d_has_u_ucounts,dp_trend_d_has_u_ucounts_df,dpt_monthly_d_purchased_counts_mean,dpt_monthly_d_purchased_counts_std,dpt_monthly_d_purchased_counts_max,dpt_monthly_d_purchased_counts_median,dpt_monthly_d_purchased_sum_mean,dpt_monthly_d_purchased_sum_std,dpt_monthly_d_purchased_sum_max,dpt_monthly_d_purchased_sum_median,dpt_monthly_d_purchased_day_ucounts_mean,dpt_monthly_d_purchased_day_ucounts_std,dpt_monthly_d_purchased_day_ucounts_max,dpt_monthly_d_purchased_day_ucounts_median,dp_monthly_d_has_p_ucounts_mean,dp_monthly_d_has_p_ucounts_std,dp_monthly_d_has_p_ucounts_max,dp_monthly_d_has_p_ucounts_median,dp_monthly_d_has_u_ucounts_mean,dp_monthly_d_has_u_ucounts_std,dp_monthly_d_has_u_ucounts_max,dp_monthly_d_has_u_ucounts_median,dp_dpt_user_agg_counts_mean,dp_dpt_user_agg_counts_std,dp_dpt_user_agg_counts_max,dp_dpt_user_agg_counts_median,dp_dpt_user_agg_sum_mean,dp_dpt_user_agg_sum_std,dp_dpt_user_agg_sum_max,dp_dpt_user_agg_sum_median,dp_dpt_user_agg_day_ucounts_mean,dp_dpt_user_agg_day_ucounts_std,dp_dpt_user_agg_day_ucounts_max,dp_dpt_user_agg_day_ucounts_median,dp_d_l_w_purchased_counts,dp_d_l_w_purchased_sum,dp_d_l_w_purchased_day_ucounts,dp_d_l_w_has_p_ucounts,dp_d_l_w_has_u_ucounts,dp_d_l_m_purchased_counts,dp_d_l_m_purchased_sum,dp_d_l_m_purchased_day_ucounts,dp_d_l_m_has_p_ucounts,dp_d_l_m_has_u_ucounts,dp_dpt_repeat_buyer_counts,dp_dpt_repeat_buyer_ratio,dp_d_purchased_counts_bias,dp_d_purchased_counts_bias_divide_std,dp_d_purchased_counts_bias_divide_mean,dp_d_purchased_sum__bias,dp_d_purchased_sum__bias_divide_std,dp_d_purchased_sum__bias_divide_mean,dp_d_purchased_day_ucounts_bias,dp_d_purchased_day_ucounts_bias_divide_std,dp_d_purchased_day_ucounts_bias_divide_mean,dp_d_has_u_ucounts_bias,dp_d_has_u_ucounts_bias_divide_std,dp_d_has_u_ucounts_bias_divide_mean
21000,7,99.5,6,1.0,2.0,3.0,1.0,0.1,19.66,20.0,34.18,25.66,3.218,1.0,1.0,3.0,1.0,0.2,5,1.0,1.0,3.0,1.0,0.2,5,1.0,1.0,3.0,1.0,0.2,1.75,0.9574271077563381,3.0,1.5,24.875,6.786287644949925,34.18,22.83,1.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,1.4,0.8944271909999159,3.0,1.0,19.9,9.587314535363905,29.240000000000002,20.74,1.2,0.4472135954999579,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.66,1.0,1.0,1.0,1.0,0.2,-1.0,-1.0,-0.5,1.0466666666666669,0.1263065035083369,0.04252437703141929,-0.6666666666666667,-0.5773502691896257,-0.4,-0.6666666666666667,-0.5773502691896257,-0.4
21001,3,38.62,3,0.0,0.0,0.0,3.0,0.9,0.0,0.0,0.0,38.62,11.585999999999999,0.0,0.0,0.0,3.0,0.9,1,0.0,0.0,0.0,1.0,0.3,3,0.0,0.0,0.0,3.0,0.9,0.75,1.5,3.0,0.0,9.655,19.31,38.62,0.0,0.75,1.5,3.0,0.0,0.25,0.5,1.0,0.0,0.75,1.5,3.0,0.0,1.0,0.0,1.0,1.0,12.873333333333333,10.703272085364052,25.13,8.12,1.0,0.0,1.0,1.0,2.0,13.489999999999998,2.0,1.0,2.0,3.0,38.62,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,38.62,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
21011,13,288.72,12,3.0,1.0,5.0,4.0,0.7,105.24000000000001,15.0,77.94,90.53999999999999,1.8839999999999946,3.0,1.0,4.0,4.0,0.6,5,3.0,1.0,3.0,2.0,-0.1,10,3.0,1.0,5.0,3.0,0.4,3.25,1.707825127659933,5.0,3.5,72.18,39.718942584112185,105.24000000000001,84.24,3.0,1.4142135623730951,4.0,3.5,2.25,0.9574271077563381,3.0,2.5,3.0,1.632993161855452,5.0,3.0,1.3,0.6749485577105528,3.0,1.0,28.872000000000003,16.9063727629554,61.400000000000006,23.59,1.3,0.6749485577105528,3.0,1.0,2.0,45.33,2.0,2.0,2.0,4.0,90.53999999999999,4.0,2.0,3.0,2.0,0.2,1.0,0.5,0.3333333333333333,24.47999999999999,0.528975580142447,0.3705722070844685,1.3333333333333335,0.8728715609439697,0.5000000000000001,0.0,0.0,0.0
21012,5,41.51,4,0.0,3.0,1.0,1.0,0.1,0.0,25.32,7.72,8.47,0.7810000000000002,0.0,2.0,1.0,1.0,0.2,2,0.0,1.0,1.0,1.0,0.3,5,0.0,3.0,1.0,1.0,0.1,1.25,1.2583057392117916,3.0,1.0,10.3775,10.67195194579386,25.32,8.095,1.0,0.816496580927726,2.0,1.0,0.75,0.5,1.0,1.0,1.25,1.2583057392117916,3.0,1.0,1.0,0.0,1.0,1.0,8.302000000000001,1.1787578207587852,10.24,7.91,1.0,0.0,1.0,1.0,1.0,8.47,1.0,1.0,1.0,1.0,8.47,1.0,1.0,1.0,0.0,0.0,-0.33333333333333326,-0.21821789023599236,-0.24999999999999994,-2.543333333333333,-0.19598334840757647,-0.23093220338983048,0.0,0.0,0.0,-0.33333333333333326,-0.21821789023599236,-0.24999999999999994
21020,1,20.54,1,1.0,0.0,0.0,0.0,-0.3,20.54,0.0,0.0,0.0,-6.162,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,5.135,10.27,20.54,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,20.54,0.0,20.54,20.54,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-6.846666666666667,-0.577350269189626,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
21021,35,631.6800000000001,21,4.0,4.0,16.0,11.0,3.3,49.22,64.36,306.51000000000005,211.58999999999997,72.92599999999999,3.0,3.0,9.0,6.0,1.5,5,2.0,1.0,3.0,3.0,0.5,25,3.0,4.0,12.0,9.0,2.6,8.75,5.852349955359813,16.0,7.5,157.92000000000002,123.19174837084937,306.51000000000005,137.975,5.25,2.8722813232690143,9.0,4.5,2.25,0.9574271077563381,3.0,2.5,7.0,4.242640687119285,12.0,6.5,1.4,0.7637626158259734,3.0,1.0,25.267200000000003,19.436905943762415,73.93,21.45,1.32,0.6271629240742259,3.0,1.0,1.0,23.89,1.0,1.0,1.0,11.0,211.58999999999997,6.0,3.0,9.0,6.0,0.24,3.0,0.43301270189221935,0.375,71.55999999999997,0.49565537897215345,0.5110333499964291,1.0,0.2886751345948129,0.2,2.666666666666667,0.5405899027195888,0.42105263157894746
21110,7,167.81,7,1.0,3.0,1.0,2.0,0.1,23.1,80.9,24.64,39.17,-0.8050000000000004,1.0,3.0,1.0,2.0,0.1,1,1.0,1.0,1.0,1.0,0.0,4,1.0,2.0,1.0,2.0,0.2,1.75,0.9574271077563381,3.0,1.5,41.9525,26.955453839003837,80.9,31.905,1.75,0.9574271077563381,3.0,1.5,1.0,0.0,1.0,1.0,1.5,0.5773502691896257,2.0,1.5,1.75,0.5,2.0,2.0,41.9525,17.94576157016841,62.2,41.254999999999995,1.75,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,39.17,2.0,1.0,2.0,3.0,0.75,0.33333333333333326,0.28867513459481275,0.19999999999999996,-3.7099999999999937,-0.11264513589645858,-0.08652052238805956,0.33333333333333326,0.28867513459481275,0.19999999999999996,0.6666666666666667,1.1547005383792517,0.5000000000000001
21120,5,34.16,3,0.0,0.0,5.0,0.0,0.5,0.0,0.0,34.16,0.0,3.4159999999999995,0.0,0.0,3.0,0.0,0.3,1,0.0,0.0,1.0,0.0,0.1,4,0.0,0.0,4.0,0.0,0.4,1.25,2.5,5.0,0.0,8.54,17.08,34.16,0.0,0.75,1.5,3.0,0.0,0.25,0.5,1.0,0.0,1.0,2.0,4.0,0.0,1.25,0.5,2.0,1.0,8.540000000000001,8.931199994028425,21.78,5.09,1.25,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-1.6666666666666667,-0.5773502691896258,-1.0,-11.386666666666665,-0.5773502691896257,-1.0,-1.0,-0.5773502691896258,-1.0,-1.3333333333333333,-0.5773502691896256,-1.0
21200,20,191.17999999999995,13,9.0,7.0,2.0,2.0,-2.6,91.74,39.61,17.92,41.91,-17.118000000000002,7.0,4.0,1.0,1.0,-2.1,4,3.0,2.0,2.0,2.0,-0.3,14,7.0,5.0,2.0,2.0,-1.8,5.0,3.559026084010437,9.0,4.5,47.794999999999995,31.22662379017836,91.74,40.76,3.25,2.8722813232690143,7.0,2.5,2.25,0.5,3.0,2.0,4.0,2.449489742783178,7.0,3.5,1.4285714285714286,0.9376144618769908,4.0,1.0,13.655714285714284,7.855700247185248,25.0,13.675,1.3571428571428572,0.928782731664065,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,41.91,1.0,2.0,2.0,2.0,0.14285714285714285,-4.0,-1.1094003924504583,-0.6666666666666666,-7.846666666666664,-0.20680911677130712,-0.1577008106116433,-3.0,-1.0,-0.75,-2.666666666666667,-1.0596258856520353,-0.5714285714285715
21400,15,139.86,12,6.0,6.0,1.0,2.0,-1.7,68.55,58.71999999999999,2.29,10.3,-23.118000000000002,3.0,6.0,1.0,2.0,-0.8,4,3.0,3.0,1.0,2.0,-0.5,12,5.0,6.0,1.0,2.0,-1.4,3.75,2.6299556396765835,6.0,4.0,34.964999999999996,33.50756183311462,68.55,34.51,3.0,2.160246899469287,6.0,2.5,2.25,0.9574271077563381,3.0,2.5,3.5,2.3804761428476167,6.0,3.5,1.25,0.45226701686664544,2.0,1.0,11.655000000000001,11.732019511498514,43.120000000000005,8.9,1.1666666666666667,0.38924947208076144,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,10.3,2.0,2.0,2.0,2.0,0.16666666666666666,-2.333333333333333,-0.808290376865476,-0.5384615384615384,-32.886666666666656,-0.9197276862832338,-0.7615004631058967,-1.3333333333333335,-0.5298129428260175,-0.4,-2.0,-0.7559289460184544,-0.5
21700,5,90.64,5,2.0,0.0,0.0,3.0,0.3,35.99,0.0,0.0,54.650000000000006,5.598000000000001,2.0,0.0,0.0,3.0,0.3,3,2.0,0.0,0.0,2.0,0.0,4,2.0,0.0,0.0,2.0,0.0,1.25,1.5,3.0,1.0,22.660000000000004,27.25191247111537,54.650000000000006,17.995,1.25,1.5,3.0,1.0,1.0,1.1547005383792515,2.0,1.0,1.0,1.1547005383792515,2.0,1.0,1.25,0.5,2.0,1.0,22.66,9.927822856329914,34.37,22.835,1.25,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,54.650000000000006,3.0,2.0,2.0,1.0,0.25,2.3333333333333335,2.02072594216369,3.5000000000000004,42.653333333333336,2.052729659502765,3.5554320644623507,2.3333333333333335,2.02072594216369,3.5000000000000004,1.3333333333333335,1.1547005383792515,2.0000000000000004
21801,35,624.9300000000001,28,13.0,9.0,7.0,6.0,-2.3,267.78999999999996,125.25,131.8,100.09,-49.65499999999999,9.0,8.0,6.0,5.0,-1.4,3,3.0,2.0,2.0,2.0,-0.3,25,9.0,8.0,6.0,4.0,-1.7,8.75,3.095695936834452,13.0,8.0,156.2325,75.61727861408394,267.78999999999996,128.525,7.0,1.8257418583505538,9.0,7.0,2.25,0.5,3.0,2.0,6.75,2.217355782608345,9.0,7.0,1.4,0.8660254037844386,5.0,1.0,24.9972,18.808727034721585,71.76,14.38,1.24,0.8306623862918074,5.0,1.0,1.0,24.1,1.0,1.0,1.0,6.0,100.09,5.0,2.0,4.0,3.0,0.12,-3.666666666666666,-1.200198396297958,-0.3793103448275862,-74.85666666666663,-0.9302274869437192,-0.4278827833244416,-2.666666666666667,-1.7457431218879393,-0.3478260869565218,-3.666666666666667,-2.4003967925959167,-0.4782608695652174
22000,34,297.83,28,1.0,13.0,13.0,7.0,1.8,2.82,127.83999999999999,95.61,71.56,17.399000000000008,1.0,9.0,11.0,7.0,2.0,4,1.0,3.0,3.0,2.0,0.3,31,1.0,13.0,13.0,7.0,1.8,8.5,5.744562646538029,13.0,10.0,74.4575,53.03284037587779,127.83999999999999,83.58500000000001,7.0,4.320493798938574,11.0,8.0,2.25,0.9574271077563381,3.0,2.5,8.5,5.744562646538029,13.0,10.0,1.096774193548387,0.30053715351876426,2.0,1.0,9.60741935483871,6.666619817039685,29.14,7.6,1.096774193548387,0.30053715351876426,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,71.56,7.0,2.0,7.0,3.0,0.0967741935483871,-2.0,-0.2886751345948129,-0.2222222222222222,-3.8633333333333297,-0.059519591989954726,-0.051221991426172224,0.0,0.0,0.0,-2.0,-0.2886751345948129,-0.2222222222222222
22001,86,655.8499999999998,55,14.0,26.0,28.0,18.0,1.4,165.29,174.26,186.8,129.49999999999997,-9.483000000000004,9.0,15.0,19.0,12.0,1.3,6,3.0,4.0,4.0,2.0,-0.3,64,12.0,23.0,25.0,17.0,1.7,21.5,6.60807586719967,28.0,22.0,163.96249999999998,24.61040481178643,186.8,169.77499999999998,13.75,4.272001872658765,19.0,13.5,3.25,0.9574271077563381,4.0,3.5,19.25,5.909032633745278,25.0,20.0,1.34375,0.6718548123582124,4.0,1.0,10.24765625,9.561886103076855,57.36,7.99,1.3125,0.6139903313441727,4.0,1.0,3.0,18.74,2.0,2.0,3.0,18.0,129.49999999999997,12.0,2.0,17.0,16.0,0.25,-4.666666666666668,-0.6163156344279368,-0.20588235294117652,-45.94999999999999,-4.252950876695701,-0.2618979766315189,-2.333333333333334,-0.4635863249727655,-0.16279069767441864,-3.0,-0.42857142857142855,-0.15
22002,11,142.57999999999998,8,0.0,1.0,2.0,8.0,2.5,0.0,35.62,33.0,73.96,21.926,0.0,1.0,2.0,5.0,1.6,2,0.0,1.0,1.0,1.0,0.3,10,0.0,1.0,2.0,7.0,2.2,2.75,3.593976442141304,8.0,1.5,35.644999999999996,30.25228310943379,73.96,34.31,2.0,2.160246899469287,5.0,1.5,0.75,0.5,1.0,1.0,2.5,3.1091263510296048,7.0,1.5,1.1,0.31622776601683794,2.0,1.0,14.258000000000001,8.30709041187774,35.62,10.85,1.0,0.0,1.0,1.0,2.0,16.75,1.0,1.0,1.0,8.0,73.96,5.0,1.0,7.0,0.0,0.0,7.0,7.0,7.0,51.08666666666666,2.573355980417302,2.2334596327601277,4.0,4.0,4.0,6.0,6.0,6.0
22003,1,21.36,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,21.36,0.0,2.1359999999999997,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,5.34,10.68,21.36,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,21.36,0.0,21.36,21.36,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-7.12,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
22004,7,128.4,6,0.0,0.0,2.0,5.0,1.7,0.0,0.0,45.7,82.7,29.380000000000003,0.0,0.0,2.0,4.0,1.4,1,0.0,0.0,1.0,1.0,0.4,7,0.0,0.0,2.0,5.0,1.7,1.75,2.362907813126304,5.0,1.0,32.1,40.025575157225,82.7,22.85,1.5,1.9148542155126762,4.0,1.0,0.5,0.5773502691896257,1.0,0.5,1.75,2.362907813126304,5.0,1.0,1.0,0.0,1.0,1.0,18.342857142857145,5.802001707128653,25.87,17.52,1.0,0.0,1.0,1.0,1.0,11.42,1.0,1.0,1.0,5.0,82.7,4.0,1.0,5.0,0.0,0.0,4.333333333333333,3.7527767497325666,6.5,67.46666666666667,2.5570173847698086,4.428884026258205,3.3333333333333335,2.8867513459481287,5.000000000000001,4.333333333333333,3.7527767497325666,6.5
22005,4,22.7,3,0.0,0.0,0.0,4.0,1.2,0.0,0.0,0.0,22.7,6.81,0.0,0.0,0.0,3.0,0.9,1,0.0,0.0,0.0,1.0,0.3,4,0.0,0.0,0.0,4.0,1.2,1.0,2.0,4.0,0.0,5.675,11.35,22.7,0.0,0.75,1.5,3.0,0.0,0.25,0.5,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,5.675,0.9679703852219169,6.96,5.5649999999999995,1.0,0.0,1.0,1.0,2.0,11.57,1.0,1.0,2.0,4.0,22.7,3.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,22.7,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0
22007,55,541.6700000000001,41,19.0,11.0,20.0,5.0,-3.3,175.26,122.98,209.04999999999998,34.379999999999995,-33.657,12.0,11.0,13.0,5.0,-1.9,8,3.0,6.0,5.0,3.0,-0.1,45,16.0,11.0,17.0,3.0,-3.3,13.75,7.088723439378913,20.0,15.0,135.4175,76.09738864332554,209.04999999999998,149.12,10.25,3.593976442141304,13.0,11.5,4.25,1.5,6.0,4.0,11.75,6.3966136874651625,17.0,13.5,1.2222222222222223,0.5173748811807234,3.0,1.0,12.037111111111113,11.838240544604558,75.73,8.8,1.1111111111111112,0.31782086308186414,2.0,1.0,1.0,13.71,1.0,1.0,1.0,5.0,34.379999999999995,5.0,3.0,3.0,5.0,0.1111111111111111,-11.666666666666668,-2.365080824398201,-0.7000000000000001,-134.71666666666667,-3.1065941287117815,-0.7966843422894203,-7.0,-7.0,-0.5833333333333334,-11.666666666666666,-3.629330931556489,-0.7954545454545454
22008,211,4414.990000000001,88,50.0,58.0,45.0,58.0,1.1,1417.3100000000004,757.4699999999999,910.3100000000002,1329.8999999999999,-10.939000000000135,21.0,24.0,20.0,23.0,0.2,10,7.0,8.0,6.0,6.0,-0.5,120,35.0,45.0,33.0,44.0,1.5,52.75,6.3966136874651625,58.0,54.0,1103.7475,319.787725465399,1417.3100000000004,1120.105,22.0,1.8257418583505538,24.0,22.0,6.75,0.9574271077563381,8.0,6.5,39.25,6.13052471924984,45.0,39.5,1.7583333333333333,1.2022096835616072,6.0,1.0,36.79158333333333,48.75775985637039,331.73,18.18,1.5166666666666666,0.7883962375931156,4.0,1.0,13.0,338.77000000000004,5.0,4.0,11.0,58.0,1329.8999999999999,23.0,6.0,44.0,45.0,0.375,7.0,1.0674899923282326,0.13725490196078433,301.5366666666664,0.8730126717421077,0.29321997089225893,1.3333333333333321,0.6405126152203479,0.06153846153846148,6.333333333333336,0.9851041099939043,0.16814159292035405
22010,28,297.0399999999999,25,12.0,9.0,7.0,0.0,-3.8,135.9,95.70000000000002,65.44,0.0,-43.79600000000001,10.0,9.0,6.0,0.0,-3.3,8,5.0,4.0,3.0,0.0,-1.6,24,10.0,9.0,7.0,0.0,-3.2,7.0,5.0990195135927845,12.0,8.0,74.26,57.30475023939989,135.9,80.57000000000001,6.25,4.5,10.0,7.5,3.0,2.160246899469287,5.0,3.5,6.5,4.509249752822894,10.0,8.0,1.1666666666666667,0.4815434123430768,3.0,1.0,12.376666666666665,9.224727952471088,47.01,9.355,1.1666666666666667,0.4815434123430768,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.125,-9.333333333333334,-3.7086905997821225,-1.0,-99.01333333333334,-2.8012074404293266,-1.0,-8.333333333333334,-4.003203845127178,-1.0,-8.666666666666666,-5.673665146135801,-1.0
22012,21,287.7,13,18.0,3.0,0.0,0.0,-5.7,251.51999999999998,36.18,0.0,0.0,-79.07399999999998,11.0,2.0,0.0,0.0,-3.5,3,3.0,1.0,0.0,0.0,-1.0,18,15.0,3.0,0.0,0.0,-4.8,5.25,8.616843969807043,18.0,1.5,71.925,120.93866255255182,251.51999999999998,18.09,3.25,5.251983752196243,11.0,1.0,1.0,1.4142135623730951,3.0,0.5,4.5,7.14142842854285,15.0,1.5,1.1666666666666667,0.3834824944236852,2.0,1.0,15.983333333333336,4.699806003505702,24.25,14.845,1.0555555555555556,0.23570226039551584,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,-7.0,-0.7258661863112977,-1.0,-95.89999999999999,-0.7052531369340108,-1.0,-4.333333333333333,-0.7395441611851465,-1.0,-6.0,-0.7559289460184544,-1.0
22013,62,953.0000000000001,40,35.0,18.0,9.0,0.0,-11.4,602.32,275.36,75.32,0.0,-200.70000000000002,18.0,16.0,6.0,0.0,-6.4,6,5.0,2.0,2.0,0.0,-1.5,50,29.0,16.0,9.0,0.0,-9.4,15.5,14.933184523068078,35.0,13.5,238.25,269.0931464505677,602.32,175.34,10.0,8.48528137423857,18.0,11.0,2.25,2.0615528128088303,5.0,2.0,13.5,12.233832869001711,29.0,12.5,1.24,0.6869037302955032,4.0,1.0,19.060000000000002,17.79819883113606,94.08,14.0,1.2,0.6060915267313265,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.12,-20.666666666666668,-1.5652374045391695,-1.0,-317.6666666666667,-1.194078310502981,-1.0,-13.333333333333334,-2.0739033894608507,-1.0,-18.0,-1.7735927006957277,-1.0
22020,50,789.7899999999998,40,11.0,8.0,14.0,17.0,2.4,198.13,111.16000000000003,250.51000000000005,229.99,23.493000000000006,8.0,8.0,10.0,14.0,2.0,6,4.0,5.0,4.0,1.0,-1.0,40,11.0,6.0,13.0,15.0,1.9,12.5,3.872983346207417,17.0,12.5,197.44750000000002,61.42920498427438,250.51000000000005,214.06,10.0,2.8284271247461903,14.0,9.0,3.5,1.7320508075688772,5.0,4.0,11.25,3.8622100754188224,15.0,12.0,1.25,0.5430209893473685,3.0,1.0,19.74475,9.990043758406257,55.2,18.97,1.25,0.5430209893473685,3.0,1.0,2.0,25.89,2.0,1.0,2.0,17.0,229.99,14.0,1.0,15.0,8.0,0.2,6.0,2.0,0.5454545454545454,43.389999999999986,0.6164502092139118,0.2325294748124329,5.333333333333334,4.618802153517006,0.6153846153846155,5.0,1.386750490563073,0.5
22021,89,1272.2999999999997,55,15.0,12.0,19.0,43.0,9.1,354.97,162.63000000000002,255.68000000000004,499.02000000000015,52.520000000000024,12.0,8.0,16.0,19.0,2.9,11,1.0,5.0,6.0,10.0,2.8,64,13.0,9.0,16.0,31.0,6.1,22.25,14.127396551853895,43.0,17.0,318.07500000000005,143.94283367596555,499.02000000000015,305.32500000000005,13.75,4.7871355387816905,19.0,14.0,5.5,3.696845502136472,10.0,5.5,17.25,9.604686356149273,31.0,14.5,1.390625,0.7687794387188209,5.0,1.0,19.8796875,14.934503671056284,65.56,14.329999999999998,1.265625,0.5416666666666666,3.0,1.0,3.0,27.81,2.0,3.0,3.0,43.0,499.02000000000015,19.0,10.0,31.0,14.0,0.21875,27.666666666666664,7.878011364745741,1.8043478260869563,241.2600000000001,2.5082425844104788,0.9359869646182498,7.0,1.75,0.5833333333333334,18.333333333333336,5.2203689766387456,1.4473684210526319
22030,8,213.14999999999998,8,4.0,0.0,1.0,3.0,-0.2,83.55999999999999,0.0,10.0,119.58999999999999,11.809,4.0,0.0,1.0,3.0,-0.2,4,2.0,0.0,1.0,3.0,0.4,7,3.0,0.0,1.0,3.0,0.1,2.0,1.8257418583505538,4.0,2.0,53.287499999999994,57.80948905672839,119.58999999999999,46.779999999999994,2.0,1.8257418583505538,4.0,2.0,1.5,1.2909944487358056,3.0,1.5,1.75,1.5,3.0,2.0,1.1428571428571428,0.37796447300922725,2.0,1.0,30.449999999999996,21.185864784489365,65.35,29.5,1.1428571428571428,0.37796447300922725,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,119.58999999999999,3.0,3.0,3.0,1.0,0.14285714285714285,1.3333333333333333,0.6405126152203485,0.7999999999999999,88.40333333333332,1.9373356098814671,2.834651560495938,1.3333333333333333,0.6405126152203485,0.7999999999999999,1.6666666666666667,1.091089451179962,1.2500000000000002
22032,9,75.76,9,9.0,0.0,0.0,0.0,-2.7,75.76,0.0,0.0,0.0,-22.728,9.0,0.0,0.0,0.0,-2.7,2,2.0,0.0,0.0,0.0,-0.6,9,9.0,0.0,0.0,0.0,-2.7,2.25,4.5,9.0,0.0,18.94,37.88,75.76,0.0,2.25,4.5,9.0,0.0,0.5,1.0,2.0,0.0,2.25,4.5,9.0,0.0,1.0,0.0,1.0,1.0,8.417777777777777,5.341429531917878,19.59,7.65,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.5773502691896257,-1.0,-25.253333333333334,-0.5773502691896257,-1.0,-3.0,-0.5773502691896257,-1.0,-3.0,-0.5773502691896257,-1.0
22034,82,1117.4,51,13.0,38.0,8.0,23.0,0.0,229.82000000000002,460.39999999999986,106.32000000000001,320.86,-8.09599999999999,10.0,20.0,6.0,15.0,0.1,5,3.0,5.0,2.0,3.0,-0.3,59,13.0,26.0,8.0,20.0,0.3,20.5,13.228756555322953,38.0,18.0,279.35,149.3260240770732,460.39999999999986,275.34000000000003,12.75,6.075908711186061,20.0,12.5,3.25,1.2583057392117916,5.0,3.0,16.75,7.88986691902975,26.0,16.5,1.3898305084745763,0.8513062812938871,6.0,1.0,18.938983050847458,15.593532002958598,77.31,13.92,1.3220338983050848,0.628097235117404,3.0,1.0,2.0,13.959999999999999,2.0,2.0,2.0,23.0,320.86,15.0,3.0,20.0,14.0,0.23728813559322035,3.333333333333332,0.20739033894608497,0.16949152542372875,55.34666666666669,0.3079634214908627,0.20845155296658058,3.0,0.41602514716892186,0.25,4.333333333333334,0.46637240216721393,0.27659574468085113
