dptno,dp_d_purchased_counts,dp_d_purchased_sum,dp_d_purchased_day_ucounts,dp_first_d_purchased_counts,dp_second_d_purchased_counts,dp_fourth_d_purchased_counts,dp_fifth_d_purchased_counts,dp_trend_d_purchased_counts_df,dp_first_d_purchased_sum,dp_second_d_purchased_sum,dp_fourth_d_purchased_sum,dp_fifth_d_purchased_sum,dp_trend_d_purchased_sum_df,dp_first_d_purchased_day_ucounts,dp_second_d_purchased_day_ucounts,dp_fourth_d_purchased_day_ucounts,dp_fifth_d_purchased_day_ucounts,dp_trend_d_purchased_day_ucounts_df,dp_d_has_p_ucounts,dp_first_d_has_p_ucounts,dp_second_d_has_p_ucounts,dp_fourth_d_has_p_ucounts,dp_fifth_d_has_p_ucounts,dp_trend_d_has_p_ucounts_df,dp_d_has_u_ucounts,dp_first_d_has_u_ucounts,dp_second_d_has_u_ucounts,dp_fourth_d_has_u_ucounts,dp_fifth_d_has_u_ucounts,dp_trend_d_has_u_ucounts_df,dpt_monthly_d_purchased_counts_mean,dpt_monthly_d_purchased_counts_std,dpt_monthly_d_purchased_counts_max,dpt_monthly_d_purchased_counts_median,dpt_monthly_d_purchased_sum_mean,dpt_monthly_d_purchased_sum_std,dpt_monthly_d_purchased_sum_max,dpt_monthly_d_purchased_sum_median,dpt_monthly_d_purchased_day_ucounts_mean,dpt_monthly_d_purchased_day_ucounts_std,dpt_monthly_d_purchased_day_ucounts_max,dpt_monthly_d_purchased_day_ucounts_median,dp_monthly_d_has_p_ucounts_mean,dp_monthly_d_has_p_ucounts_std,dp_monthly_d_has_p_ucounts_max,dp_monthly_d_has_p_ucounts_median,dp_monthly_d_has_u_ucounts_mean,dp_monthly_d_has_u_ucounts_std,dp_monthly_d_has_u_ucounts_max,dp_monthly_d_has_u_ucounts_median,dp_dpt_user_agg_counts_mean,dp_dpt_user_agg_counts_std,dp_dpt_user_agg_counts_max,dp_dpt_user_agg_counts_median,dp_dpt_user_agg_sum_mean,dp_dpt_user_agg_sum_std,dp_dpt_user_agg_sum_max,dp_dpt_user_agg_sum_median,dp_dpt_user_agg_day_ucounts_mean,dp_dpt_user_agg_day_ucounts_std,dp_dpt_user_agg_day_ucounts_max,dp_dpt_user_agg_day_ucounts_median,dp_d_l_w_purchased_counts,dp_d_l_w_purchased_sum,dp_d_l_w_purchased_day_ucounts,dp_d_l_w_has_p_ucounts,dp_d_l_w_has_u_ucounts,dp_d_l_m_purchased_counts,dp_d_l_m_purchased_sum,dp_d_l_m_purchased_day_ucounts,dp_d_l_m_has_p_ucounts,dp_d_l_m_has_u_ucounts,dp_dpt_repeat_buyer_counts,dp_dpt_repeat_buyer_ratio,dp_d_purchased_counts_bias,dp_d_purchased_counts_bias_divide_std,dp_d_purchased_counts_bias_divide_mean,dp_d_purchased_sum__bias,dp_d_purchased_sum__bias_divide_std,dp_d_purchased_sum__bias_divide_mean,dp_d_purchased_day_ucounts_bias,dp_d_purchased_day_ucounts_bias_divide_std,dp_d_purchased_day_ucounts_bias_divide_mean,dp_d_has_u_ucounts_bias,dp_d_has_u_ucounts_bias_divide_std,dp_d_has_u_ucounts_bias_divide_mean
11532,49,327.29999999999995,33,15.0,6.0,10.0,18.0,1.3,83.39999999999999,31.200000000000003,53.49999999999999,159.20000000000002,24.970000000000006,9.0,5.0,7.0,12.0,1.1,14,9.0,5.0,5.0,7.0,-0.6,36,12.0,5.0,9.0,16.0,1.6,12.25,5.315072906367325,18.0,12.5,81.825,55.84074826385,159.20000000000002,68.44999999999999,8.25,2.9860788111948193,12.0,8.0,6.5,1.9148542155126762,9.0,6.0,10.5,4.654746681256314,16.0,10.5,1.3428571428571427,0.9056313086609202,6.0,1.0,8.968571428571428,3.8622434374011045,21.0,8.5,1.1428571428571428,0.42996970774675736,3.0,1.0,8.0,83.10000000000001,4.0,4.0,7.0,18.0,159.20000000000002,12.0,7.0,16.0,5.0,0.1388888888888889,7.666666666666666,1.7002089231955173,0.7419354838709676,103.16666666666669,3.938854650002553,1.8411659726353364,5.0,2.5,0.7142857142857143,7.333333333333334,2.088147590655498,0.8461538461538463
11533,54,158.38,22,20.0,16.0,8.0,10.0,-3.8,48.4,51.699999999999996,26.479999999999997,31.8,-7.502,8.0,5.0,5.0,4.0,-1.2,17,7.0,8.0,6.0,6.0,-0.5,23,9.0,7.0,5.0,6.0,-1.1,13.5,5.507570547286102,20.0,13.0,39.595,12.339966234421658,51.699999999999996,40.1,5.5,1.7320508075688772,8.0,5.0,6.75,0.9574271077563381,8.0,6.5,6.75,1.707825127659933,9.0,6.5,2.3181818181818183,1.492405014489273,6.0,2.0,5.726363636363636,4.68723245123901,21.5,3.99,1.1818181818181819,0.39477101697586137,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,31.8,4.0,6.0,6.0,5.0,0.21739130434782608,-4.666666666666666,-0.7637626158259733,-0.3181818181818182,-10.393333333333327,-0.758205079209791,-0.24632643387580966,-2.0,-1.1547005383792517,-0.3333333333333333,-1.0,-0.5,-0.14285714285714285
11540,3,25.1,3,0.0,1.0,0.0,2.0,0.5,0.0,9.5,0.0,15.6,3.7299999999999995,0.0,1.0,0.0,2.0,0.5,1,0.0,1.0,0.0,1.0,0.2,3,0.0,1.0,0.0,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,6.275,7.661755673473281,15.6,4.75,0.75,0.9574271077563381,2.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.75,0.9574271077563381,2.0,0.5,1.0,0.0,1.0,1.0,8.366666666666667,0.9814954576223639,9.5,7.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,15.6,2.0,1.0,2.0,0.0,0.0,1.6666666666666667,2.8867513459481287,5.000000000000001,12.433333333333334,2.2668594779761095,3.9263157894736844,1.6666666666666667,2.8867513459481287,5.000000000000001,1.6666666666666667,2.8867513459481287,5.000000000000001
11543,1,25.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,25.0,0.0,0.0,-2.5,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,6.25,12.5,25.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-8.333333333333334,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
14000,43,191.5,27,10.0,8.0,10.0,15.0,1.7,42.10000000000001,26.599999999999998,55.599999999999994,67.2,10.429999999999998,8.0,5.0,6.0,8.0,0.1,11,6.0,4.0,7.0,9.0,1.2,26,8.0,5.0,5.0,9.0,0.3,10.75,2.9860788111948193,15.0,10.0,47.875,17.503404430757655,67.2,48.85,6.75,1.5,8.0,7.0,6.5,2.0816659994661326,9.0,6.5,6.75,2.0615528128088303,9.0,6.5,1.6538461538461537,0.8918433805240781,5.0,1.5,7.365384615384615,5.126397745605957,23.4,6.45,1.1153846153846154,0.5883484054145521,4.0,1.0,6.0,27.7,3.0,5.0,4.0,15.0,67.2,8.0,9.0,9.0,1.0,0.038461538461538464,5.666666666666666,4.907477288111818,0.6071428571428571,25.766666666666673,1.7756045173939177,0.6218825422365247,1.666666666666667,1.0910894511799623,0.26315789473684215,3.0,1.7320508075688774,0.5
14001,3,37.8,3,1.0,1.0,1.0,0.0,-0.3,15.0,15.0,7.8,0.0,-5.220000000000001,1.0,1.0,1.0,0.0,-0.3,3,1.0,1.0,1.0,0.0,-0.3,3,1.0,1.0,1.0,0.0,-0.3,0.75,0.5,1.0,1.0,9.45,7.156116265125938,15.0,11.4,0.75,0.5,1.0,1.0,0.75,0.5,1.0,1.0,0.75,0.5,1.0,1.0,1.0,0.0,1.0,1.0,12.6,4.156921938165306,15.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-12.6,-3.0310889132455348,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0
14002,2,15.0,2,1.0,0.0,1.0,0.0,-0.2,7.5,0.0,7.5,0.0,-1.5,1.0,0.0,1.0,0.0,-0.2,2,1.0,0.0,1.0,0.0,-0.2,2,1.0,0.0,1.0,0.0,-0.2,0.5,0.5773502691896257,1.0,0.5,3.75,4.330127018922194,7.5,3.75,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,1.0,0.0,1.0,1.0,7.5,0.0,7.5,7.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.1547005383792512,-1.0,-5.0,-1.1547005383792515,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
14010,33,174.5,22,12.0,7.0,7.0,7.0,-1.5,65.7,31.700000000000003,50.3,26.8,-9.81,7.0,4.0,5.0,6.0,-0.2,8,5.0,3.0,4.0,3.0,-0.5,23,9.0,4.0,5.0,5.0,-1.1,8.25,2.5,12.0,7.0,43.625,17.861947448883246,65.7,41.0,5.5,1.2909944487358056,7.0,5.5,3.75,0.9574271077563381,5.0,3.5,5.75,2.217355782608345,9.0,5.0,1.434782608695652,0.5897678246195885,3.0,1.0,7.586956521739131,5.2913569618788445,28.5,7.0,1.0434782608695652,0.20851441405707477,2.0,1.0,1.0,3.8,1.0,1.0,1.0,7.0,26.8,6.0,3.0,5.0,1.0,0.043478260869565216,-1.666666666666666,-0.5773502691896256,-0.19230769230769226,-22.433333333333326,-1.3176639369592071,-0.45565335138794844,0.666666666666667,0.436435780471985,0.12500000000000006,-1.0,-0.3779644730092272,-0.16666666666666666
14011,2,20.3,2,1.0,1.0,0.0,0.0,-0.4,6.8,13.5,0.0,0.0,-3.3900000000000006,1.0,1.0,0.0,0.0,-0.4,2,1.0,1.0,0.0,0.0,-0.4,2,1.0,1.0,0.0,0.0,-0.4,0.5,0.5773502691896257,1.0,0.5,5.075,6.467031776634472,13.5,3.4,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,1.0,0.0,1.0,1.0,10.15,4.737615433949869,13.5,10.15,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.1547005383792512,-1.0,-6.766666666666667,-1.0024599684006885,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
14012,2,7.6,1,0.0,0.0,2.0,0.0,0.2,0.0,0.0,7.6,0.0,0.76,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,0.5,1.0,2.0,0.0,1.9,3.8,7.6,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,2.0,0.0,2.0,2.0,7.6,0.0,7.6,7.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-2.533333333333333,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
14013,24,94.80000000000003,19,11.0,4.0,6.0,3.0,-2.2,46.2,13.399999999999999,24.3,10.9,-9.5,8.0,3.0,5.0,3.0,-1.3,5,4.0,2.0,3.0,2.0,-0.5,20,10.0,3.0,5.0,3.0,-1.9,6.0,3.559026084010437,11.0,5.0,23.700000000000003,16.088712399277536,46.2,18.85,4.75,2.362907813126304,8.0,4.0,2.75,0.9574271077563381,4.0,2.5,5.25,3.304037933599835,10.0,4.0,1.2,0.5231483637805969,3.0,1.0,4.74,2.844088976326718,11.0,4.2,1.05,0.223606797749979,2.0,1.0,1.0,4.2,1.0,1.0,1.0,3.0,10.9,3.0,2.0,3.0,1.0,0.05,-4.0,-1.1094003924504583,-0.5714285714285714,-17.06666666666667,-1.0216752685981283,-0.6102502979737784,-2.333333333333333,-0.9271726499455306,-0.43749999999999994,-3.0,-0.8320502943378437,-0.5
14014,7,74.99999999999999,6,2.0,0.0,2.0,3.0,0.5,21.8,0.0,32.8,20.4,2.859999999999999,2.0,0.0,2.0,2.0,0.2,6,2.0,0.0,2.0,2.0,0.2,4,2.0,0.0,1.0,1.0,-0.2,1.75,1.2583057392117916,3.0,2.0,18.75,13.674672451896852,32.8,21.1,1.5,1.0,2.0,2.0,1.5,1.0,2.0,2.0,1.0,0.816496580927726,2.0,1.0,2.0,1.0,3.0,2.0,21.366666666666664,10.98195489579762,32.8,20.4,1.6666666666666667,0.5773502691896257,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,20.4,2.0,2.0,1.0,2.0,0.5,1.6666666666666667,1.4433756729740643,1.2500000000000002,2.1999999999999993,0.13178615279103068,0.12087912087912084,0.6666666666666667,0.5773502691896257,0.5000000000000001,0.0,0.0,0.0
14015,10,119.8,8,2.0,0.0,1.0,7.0,1.6,20.8,0.0,11.8,87.2,21.1,2.0,0.0,1.0,5.0,1.0,7,2.0,0.0,1.0,5.0,1.0,8,2.0,0.0,1.0,5.0,1.0,2.5,3.1091263510296048,7.0,1.5,29.950000000000003,39.105455714857314,87.2,16.3,2.0,2.160246899469287,5.0,1.5,2.0,2.160246899469287,5.0,1.5,2.0,2.160246899469287,5.0,1.5,1.25,0.4629100498862757,2.0,1.0,14.975,6.210992559279762,25.6,13.2,1.0,0.0,1.0,1.0,4.0,48.0,2.0,3.0,2.0,7.0,87.2,5.0,5.0,5.0,0.0,0.0,6.0,6.0,6.0,76.33333333333334,7.317675895318443,7.024539877300614,4.0,4.0,4.0,4.0,4.0,4.0
14020,9,65.1,7,4.0,1.0,1.0,3.0,-0.3,30.6,6.9,6.9,20.700000000000003,-2.9699999999999998,3.0,1.0,1.0,2.0,-0.3,4,4.0,1.0,1.0,2.0,-0.6,6,3.0,1.0,1.0,2.0,-0.3,2.25,1.5,4.0,2.0,16.275,11.555193637494789,30.6,13.8,1.75,0.9574271077563381,3.0,1.5,2.0,1.4142135623730951,4.0,1.5,1.75,0.9574271077563381,3.0,1.5,1.5,0.5477225575051661,2.0,1.5,10.850000000000001,3.412184051307901,13.8,11.850000000000001,1.1666666666666667,0.408248290463863,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,20.700000000000003,2.0,2.0,2.0,1.0,0.16666666666666666,1.0,0.5773502691896258,0.5,5.900000000000004,0.4311856440783284,0.39864864864864896,0.33333333333333326,0.28867513459481275,0.19999999999999996,0.33333333333333326,0.28867513459481275,0.19999999999999996
14021,19,178.5,15,5.0,4.0,7.0,3.0,-0.3,39.1,37.5,77.6,24.3,-0.43000000000000044,4.0,4.0,5.0,2.0,-0.5,9,4.0,4.0,4.0,2.0,-0.6,14,5.0,4.0,5.0,2.0,-0.8,4.75,1.707825127659933,7.0,4.5,44.625,22.961906860421383,77.6,38.3,3.75,1.2583057392117916,5.0,4.0,3.5,1.0,4.0,4.0,4.0,1.4142135623730951,5.0,4.5,1.3571428571428572,1.3363062095621216,6.0,1.0,12.75,14.33788687359473,60.300000000000004,7.2,1.2142857142857142,0.8017837257372731,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,24.3,2.0,2.0,2.0,1.0,0.07142857142857142,-2.333333333333333,-1.5275252316519465,-0.43749999999999994,-27.099999999999998,-1.1936241402068999,-0.5272373540856031,-2.333333333333333,-4.04145188432738,-0.5384615384615384,-2.666666666666667,-4.618802153517006,-0.5714285714285715
14022,6,92.4,5,0.0,3.0,3.0,0.0,0.0,0.0,46.2,46.2,0.0,0.0,0.0,2.0,3.0,0.0,0.1,6,0.0,3.0,3.0,0.0,0.0,4,0.0,1.0,3.0,0.0,0.2,1.5,1.7320508075688772,3.0,1.5,23.1,26.67358243656071,46.2,23.1,1.25,1.5,3.0,1.0,1.5,1.7320508075688772,3.0,1.5,1.0,1.4142135623730951,3.0,0.5,1.5,1.0,3.0,1.0,23.1,16.455394252341694,46.2,19.5,1.25,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-2.0,-1.1547005383792517,-1.0,-30.8,-1.1547005383792515,-1.0,-1.6666666666666667,-1.0910894511799618,-1.0,-1.3333333333333333,-0.8728715609439694,-1.0
14031,6,57.4,6,1.0,1.0,1.0,3.0,0.6,10.2,8.7,7.9,30.6,6.040000000000001,1.0,1.0,1.0,3.0,0.6,5,1.0,1.0,1.0,3.0,0.6,6,1.0,1.0,1.0,3.0,0.6,1.5,1.0,3.0,1.0,14.35,10.875201147565042,30.6,9.45,1.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,1.5,1.0,3.0,1.0,1.0,0.0,1.0,1.0,9.566666666666666,3.8071861875493647,16.8,8.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,30.6,3.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,21.66666666666667,18.556286760047357,2.425373134328359,2.0,0.0,2.0,2.0,0.0,2.0
14032,9,85.4,4,1.0,1.0,6.0,1.0,0.5,9.6,8.7,61.2,5.9,4.14,1.0,1.0,1.0,1.0,0.0,3,1.0,1.0,1.0,1.0,0.0,4,1.0,1.0,1.0,1.0,0.0,2.25,2.5,6.0,1.0,21.35,26.613342518368487,61.2,9.149999999999999,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.25,2.5,6.0,1.0,21.35,26.61334251836849,61.2,9.149999999999999,1.0,0.0,1.0,1.0,1.0,5.9,1.0,1.0,1.0,1.0,5.9,1.0,1.0,1.0,0.0,0.0,-1.6666666666666665,-0.5773502691896256,-0.625,-20.6,-0.6854226112486647,-0.7773584905660378,0.0,0.0,0.0,0.0,0.0,0.0
14033,22,159.9000000000001,15,3.0,4.0,8.0,7.0,1.6,18.700000000000003,49.7,50.199999999999996,41.3,6.8299999999999965,3.0,3.0,5.0,4.0,0.5,8,3.0,3.0,6.0,4.0,0.6,17,3.0,3.0,6.0,5.0,0.9,5.5,2.3804761428476167,8.0,5.5,39.974999999999994,14.75926262837454,50.199999999999996,45.5,3.75,0.9574271077563381,5.0,3.5,4.0,1.4142135623730951,6.0,3.5,4.25,1.5,6.0,4.0,1.2941176470588236,0.5878675320972554,3.0,1.0,9.405882352941177,6.762624360061272,32.0,5.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,41.3,4.0,4.0,5.0,0.0,0.0,2.0,0.7559289460184544,0.4,1.7666666666666657,0.09790920682182792,0.04468802698145023,0.3333333333333335,0.28867513459481303,0.09090909090909095,1.0,0.5773502691896258,0.25
14034,15,151.10000000000002,10,3.0,1.0,8.0,3.0,0.7,41.699999999999996,8.7,83.00000000000001,17.700000000000003,0.23000000000000398,3.0,1.0,3.0,3.0,0.2,6,3.0,1.0,3.0,2.0,-0.1,10,3.0,1.0,3.0,3.0,0.2,3.75,2.9860788111948193,8.0,3.0,37.775000000000006,33.211782547764585,83.00000000000001,29.7,2.5,1.0,3.0,3.0,2.25,0.9574271077563381,3.0,2.5,2.5,1.0,3.0,3.0,1.5,1.5811388300841898,6.0,1.0,15.110000000000003,17.023216173475827,61.2,7.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,17.700000000000003,3.0,2.0,3.0,0.0,0.0,-1.0,-0.2773500981126146,-0.25,-26.766666666666666,-0.7190086055115498,-0.6019490254872564,0.6666666666666665,0.5773502691896256,0.28571428571428564,0.6666666666666665,0.5773502691896256,0.28571428571428564
14040,8,141.70000000000002,8,1.0,1.0,1.0,5.0,1.2,4.3,28.9,25.8,82.69999999999999,23.209999999999997,1.0,1.0,1.0,5.0,1.2,5,1.0,1.0,1.0,4.0,0.9,7,1.0,1.0,1.0,5.0,1.2,2.0,2.0,5.0,1.0,35.425,33.36119252464855,82.69999999999999,27.35,2.0,2.0,5.0,1.0,1.75,1.5,4.0,1.0,2.0,2.0,5.0,1.0,1.1428571428571428,0.3779644730092272,2.0,1.0,20.24285714285714,16.714749688309936,50.7,20.5,1.1428571428571428,0.3779644730092272,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,82.69999999999999,5.0,4.0,5.0,1.0,0.14285714285714285,4.0,0.0,4.0,63.03333333333332,4.704722530947792,3.205084745762711,4.0,0.0,4.0,4.0,0.0,4.0
14041,3,14.700000000000001,3,2.0,0.0,1.0,0.0,-0.5,9.8,0.0,4.9,0.0,-2.45,2.0,0.0,1.0,0.0,-0.5,1,1.0,0.0,1.0,0.0,-0.2,1,1.0,0.0,1.0,0.0,-0.2,0.75,0.9574271077563381,2.0,0.5,3.6750000000000003,4.691392828006057,9.8,2.45,0.75,0.9574271077563381,2.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,3.0,0.0,3.0,3.0,14.700000000000001,0.0,14.700000000000001,14.700000000000001,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-4.9,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
14042,1,24.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,24.9,7.469999999999999,0.0,0.0,0.0,1.0,0.3,1,0.0,0.0,0.0,1.0,0.3,1,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,6.225,12.45,24.9,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,24.9,0.0,24.9,24.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,24.9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,24.9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14043,12,227.3,10,4.0,3.0,1.0,4.0,-0.2,91.5,48.9,20.5,66.4,-10.370000000000001,3.0,3.0,1.0,3.0,-0.2,9,4.0,3.0,1.0,4.0,-0.2,10,4.0,3.0,1.0,4.0,-0.2,3.0,1.4142135623730951,4.0,3.5,56.825,29.868308176616452,91.5,57.650000000000006,2.5,1.0,3.0,3.0,3.0,1.4142135623730951,4.0,3.5,3.0,1.4142135623730951,4.0,3.5,1.2,0.4216370213557839,2.0,1.0,22.73,19.130374335653293,66.0,14.5,1.2,0.4216370213557839,2.0,1.0,1.0,28.9,1.0,1.0,1.0,4.0,66.4,3.0,4.0,4.0,2.0,0.2,1.3333333333333335,0.8728715609439697,0.5000000000000001,12.766666666666673,0.3572506287013465,0.23803604723430713,0.6666666666666665,0.5773502691896256,0.28571428571428564,1.3333333333333335,0.8728715609439697,0.5000000000000001
14050,24,134.60000000000002,15,13.0,2.0,5.0,4.0,-2.4,72.3,10.4,31.9,20.0,-13.539999999999997,6.0,2.0,3.0,4.0,-0.5,14,10.0,2.0,4.0,3.0,-1.9,16,8.0,2.0,4.0,4.0,-1.0,6.0,4.83045891539648,13.0,4.5,33.65,27.22602921225691,72.3,25.95,3.75,1.707825127659933,6.0,3.5,4.75,3.593976442141304,10.0,3.5,4.5,2.516611478423583,8.0,4.0,1.5333333333333334,0.833809387832792,4.0,1.0,8.58,5.115829774896179,23.6,6.5,1.1333333333333333,0.3518657752744984,2.0,1.0,1.0,4.5,1.0,1.0,1.0,4.0,20.0,4.0,3.0,4.0,2.0,0.125,-2.666666666666667,-0.4689683054084394,-0.4,-18.199999999999996,-0.5791158570779098,-0.4764397905759162,0.3333333333333335,0.1601281538050872,0.09090909090909095,-0.666666666666667,-0.21821789023599247,-0.1428571428571429
14051,5,27.5,4,2.0,1.0,1.0,1.0,-0.3,11.0,5.5,5.5,5.5,-1.65,1.0,1.0,1.0,1.0,0.0,2,2.0,1.0,1.0,1.0,-0.3,3,1.0,1.0,1.0,1.0,0.0,1.25,0.5,2.0,1.0,6.875,2.75,11.0,5.5,1.0,0.0,1.0,1.0,1.25,0.5,2.0,1.0,1.0,0.0,1.0,1.0,1.6666666666666667,1.1547005383792517,3.0,1.0,9.166666666666666,6.3508529610858835,16.5,5.5,1.3333333333333333,0.5773502691896257,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,1.0,1.0,1.0,1.0,0.3333333333333333,-0.33333333333333326,-0.5773502691896256,-0.24999999999999994,-1.833333333333333,-0.5773502691896256,-0.24999999999999997,0.0,0.0,0.0,0.0,0.0,0.0
14052,32,184.5,18,13.0,6.0,8.0,5.0,-2.2,78.1,38.0,41.0,27.4,-14.91,6.0,5.0,4.0,3.0,-1.0,14,8.0,4.0,5.0,4.0,-1.1,16,7.0,5.0,4.0,3.0,-1.3,8.0,3.559026084010437,13.0,7.0,46.125,22.100584456826777,78.1,39.5,4.5,1.2909944487358056,6.0,4.5,5.25,1.8929694486000912,8.0,4.5,4.75,1.707825127659933,7.0,4.5,2.0,1.3662601021279464,6.0,2.0,11.53125,8.26427804872674,36.0,8.9,1.3125,0.7932002689527196,4.0,1.0,2.0,9.8,1.0,1.0,1.0,5.0,27.4,3.0,4.0,3.0,3.0,0.1875,-4.0,-1.1094003924504583,-0.4444444444444444,-24.96666666666667,-1.1177697705097986,-0.4767663908338638,-2.0,-2.0,-0.4,-2.333333333333333,-1.5275252316519465,-0.43749999999999994
14054,33,231.40000000000003,21,13.0,3.0,8.0,9.0,-0.7,109.1,13.5,52.599999999999994,56.2,-11.959999999999997,8.0,1.0,6.0,6.0,-0.1,20,11.0,3.0,7.0,6.0,-1.1,24,8.0,1.0,6.0,9.0,0.8,8.25,4.112987559751022,13.0,8.5,57.849999999999994,39.258841891562035,109.1,54.4,5.25,2.9860788111948193,8.0,6.0,6.75,3.304037933599835,11.0,6.5,6.0,3.559026084010437,9.0,7.0,1.375,0.8242255917447338,4.0,1.0,9.641666666666666,9.156557007515655,46.0,5.25,1.0,0.0,1.0,1.0,2.0,9.0,2.0,2.0,2.0,9.0,56.2,6.0,6.0,9.0,0.0,0.0,1.0,0.2,0.125,-2.1999999999999957,-0.04577307729548603,-0.03767123287671226,1.0,0.2773500981126146,0.2,4.0,1.1094003924504583,0.8
14060,13,112.40000000000002,9,2.0,2.0,5.0,4.0,0.9,16.0,19.3,43.5,33.6,7.7,2.0,2.0,2.0,3.0,0.3,4,2.0,2.0,2.0,2.0,0.0,7,2.0,2.0,4.0,2.0,0.2,3.25,1.5,5.0,3.0,28.1,12.796614135517775,43.5,26.450000000000003,2.25,0.5,3.0,2.0,2.0,0.0,2.0,2.0,2.5,1.0,4.0,2.0,1.8571428571428572,1.8644544714716087,6.0,1.0,16.057142857142857,14.634076345167482,47.4,9.9,1.5714285714285714,1.1338934190276817,4.0,1.0,1.0,9.9,1.0,1.0,1.0,4.0,33.6,3.0,2.0,2.0,2.0,0.2857142857142857,1.0,0.5773502691896258,0.3333333333333333,7.333333333333336,0.48838629050550453,0.27918781725888336,1.0,0.0,0.5,-0.6666666666666665,-0.5773502691896256,-0.24999999999999994
