bndno,bp_b_purchased_counts,bp_b_purchased_sum,bp_b_purchased_day_ucounts,bp_first_b_purchased_counts,bp_second_b_purchased_counts,bp_fourth_b_purchased_counts,bp_fifth_b_purchased_counts,bp_trend_b_purchased_counts_df,bp_first_b_purchased_sum,bp_second_b_purchased_sum,bp_fourth_b_purchased_sum,bp_fifth_b_purchased_sum,bp_trend_b_purchased_sum_df,bp_first_b_purchased_day_ucounts,bp_second_b_purchased_day_ucounts,bp_fourth_b_purchased_day_ucounts,bp_fifth_b_purchased_day_ucounts,bp_trend_b_purchased_day_ucounts_df,bp_b_has_p_ucounts,bp_first_b_has_p_ucounts,bp_second_b_has_p_ucounts,bp_fourth_b_has_p_ucounts,bp_fifth_b_has_p_ucounts,bp_trend_b_has_p_ucounts_df,bp_b_has_u_ucounts,bp_first_b_has_u_ucounts,bp_second_b_has_u_ucounts,bp_fourth_b_has_u_ucounts,bp_fifth_b_has_u_ucounts,bp_trend_b_has_u_ucounts_df,bp_monthly_b_purchased_counts_mean,bp_monthly_b_purchased_counts_std,bp_monthly_b_purchased_counts_max,bp_monthly_b_purchased_counts_median,bp_monthly_b_purchased_sum_mean,bp_monthly_b_purchased_sum_std,bp_monthly_b_purchased_sum_max,bp_monthly_b_purchased_sum_median,bp_monthly_b_purchased_day_ucounts_mean,bp_monthly_b_purchased_day_ucounts_std,bp_monthly_b_purchased_day_ucounts_max,bp_monthly_b_purchased_day_ucounts_median,bp_monthly_b_has_p_ucounts_mean,bp_monthly_b_has_p_ucounts_std,bp_monthly_b_has_p_ucounts_max,bp_monthly_b_has_p_ucounts_median,bp_monthly_b_has_u_ucounts_mean,bp_monthly_b_has_u_ucounts_std,bp_monthly_b_has_u_ucounts_max,bp_monthly_b_has_u_ucounts_median,bp_bnd_user_agg_counts_mean,bp_bnd_user_agg_counts_std,bp_bnd_user_agg_counts_max,bp_bnd_user_agg_counts_median,bp_bnd_user_agg_sum_mean,bp_bnd_user_agg_sum_std,bp_bnd_user_agg_sum_max,bp_bnd_user_agg_sum_median,bp_bnd_user_agg_day_ucounts_mean,bp_bnd_user_agg_day_ucounts_std,bp_bnd_user_agg_day_ucounts_max,bp_bnd_user_agg_day_ucounts_median,bp_b_l_w_purchased_counts,bp_b_l_w_purchased_sum,bp_b_l_w_purchased_day_ucounts,bp_b_l_w_has_p_ucounts,bp_b_l_w_has_u_ucounts,bp_b_l_m_purchased_counts,bp_b_l_m_purchased_sum,bp_b_l_m_purchased_day_ucounts,bp_b_l_m_has_p_ucounts,bp_b_l_m_has_u_ucounts,bp_bnd_repeat_buyer_counts,bp_bnd_repeat_buyer_ratio,bp_b_purchased_counts_bias,bp_b_purchased_counts_bias_divide_std,bp_b_purchased_counts_bias_divide_mean,bp_b_purchased_sum__bias,bp_b_purchased_sum__bias_divide_std,bp_b_purchased_sum__bias_divide_mean,bp_b_purchased_day_ucounts_bias,bp_b_purchased_day_ucounts_bias_divide_std,bp_b_purchased_day_ucounts_bias_divide_mean,bp_b_has_u_ucounts_bias,bp_b_has_u_ucounts_bias_divide_std,bp_b_has_u_ucounts_bias_divide_mean
-1.0,6732,71920.80000000051,122,1751.0,1790.0,1560.0,1631.0,-59.0,18105.609999999997,19099.329999999984,15600.83999999997,19115.01999999997,-47.02600000000912,30.0,31.0,30.0,31.0,0.2,990,451.0,481.0,425.0,485.0,4.6,438,275.0,285.0,279.0,277.0,0.0,1683.0,106.310864919819,1790.0,1691.0,17980.19999999998,1655.0277003724182,19115.01999999997,18602.46999999999,30.5,0.5773502691896257,31.0,30.5,460.5,28.112867753634337,485.0,466.0,279.0,4.320493798938574,285.0,278.0,15.393592677345538,16.714844118265894,188.0,11.0,164.40979405034327,160.53505560664064,1151.1599999999999,123.37,4.9588100686498855,5.178302159947303,56.0,4.0,393.0,4531.269999999998,7.0,208.0,103.0,1631.0,19115.01999999997,31.0,485.0,277.0,373.0,0.8515981735159818,-69.33333333333326,-0.5632886314064485,-0.040776318368947226,1513.0933333333232,0.8392962869247279,0.08596180190880572,0.6666666666666679,1.1547005383792535,0.021978021978022018,-2.6666666666666856,-0.5298129428260212,-0.009535160905840353
10003.0,3,20.5,3,0.0,1.0,1.0,1.0,0.3,0.0,3.5,5.0,12.0,3.75,0.0,1.0,1.0,1.0,0.3,3,0.0,1.0,1.0,1.0,0.3,3,0.0,1.0,1.0,1.0,0.3,0.75,0.5,1.0,1.0,5.125,5.039427877580285,12.0,4.25,0.75,0.5,1.0,1.0,0.75,0.5,1.0,1.0,0.75,0.5,1.0,1.0,1.0,0.0,1.0,1.0,6.833333333333333,4.536885862938733,12.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,0.0,0.0,0.33333333333333337,0.5773502691896257,0.5000000000000001,9.166666666666666,3.57263391353897,3.2352941176470584,0.33333333333333337,0.5773502691896257,0.5000000000000001,0.33333333333333337,0.5773502691896257,0.5000000000000001
10005.0,1,11.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,11.0,0.0,1.1,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,2.75,5.5,11.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,11.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.6666666666666665,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10007.0,41,139.29999999999995,28,14.0,10.0,8.0,9.0,-1.7,40.6,34.800000000000004,34.3,29.6,-3.3500000000000005,8.0,8.0,7.0,5.0,-1.0,8,4.0,4.0,5.0,5.0,0.4,25,9.0,9.0,7.0,7.0,-0.8,10.25,2.6299556396765835,14.0,9.5,34.825,4.506569279026638,40.6,34.55,7.0,1.4142135623730951,8.0,7.5,4.5,0.5773502691896257,5.0,4.5,8.0,1.1547005383792515,9.0,8.0,1.64,1.0360180178613367,5.0,1.0,5.572,3.2554467179380056,13.5,5.4,1.4,0.7637626158259734,4.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,29.6,5.0,5.0,7.0,7.0,0.28,-1.666666666666666,-0.5455447255899808,-0.15624999999999994,-6.966666666666669,-1.989393821613952,-0.1905195989061076,-2.666666666666667,-4.618802153517006,-0.3478260869565218,-1.333333333333334,-1.154700538379252,-0.16000000000000006
10012.0,6,326.0,3,1.0,4.0,0.0,1.0,-0.4,58.0,230.0,0.0,38.0,-29.0,1.0,1.0,0.0,1.0,-0.1,2,1.0,2.0,0.0,1.0,-0.2,2,1.0,1.0,0.0,1.0,-0.1,1.5,1.7320508075688772,4.0,1.0,81.5,101.88064912762711,230.0,48.0,0.75,0.5,1.0,1.0,1.0,0.816496580927726,2.0,1.0,0.75,0.5,1.0,1.0,3.0,2.8284271247461903,5.0,3.0,163.0,148.49242404917499,268.0,163.0,1.5,0.7071067811865476,2.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0,1.0,1.0,1.0,0.5,-0.6666666666666667,-0.3202563076101743,-0.4,-58.0,-0.4848847526696838,-0.6041666666666666,0.33333333333333337,0.5773502691896257,0.5000000000000001,0.33333333333333337,0.5773502691896257,0.5000000000000001
10015.0,3,25.0,3,0.0,0.0,2.0,1.0,0.5,0.0,0.0,21.5,3.5,3.2,0.0,0.0,2.0,1.0,0.5,2,0.0,0.0,2.0,1.0,0.5,2,0.0,0.0,2.0,1.0,0.5,0.75,0.9574271077563381,2.0,0.5,6.25,10.29967637032025,21.5,1.75,0.75,0.9574271077563381,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,1.5,0.7071067811865476,2.0,1.5,12.5,7.0710678118654755,17.5,12.5,1.5,0.7071067811865476,2.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,3.5,1.0,1.0,1.0,1.0,0.5,0.33333333333333337,0.28867513459481287,0.5000000000000001,-3.666666666666667,-0.29538850981794806,-0.5116279069767442,0.33333333333333337,0.28867513459481287,0.5000000000000001,0.33333333333333337,0.28867513459481287,0.5000000000000001
10029.0,4,16.2,3,0.0,0.0,0.0,4.0,1.2,0.0,0.0,0.0,16.2,4.859999999999999,0.0,0.0,0.0,3.0,0.9,3,0.0,0.0,0.0,3.0,0.9,3,0.0,0.0,0.0,3.0,0.9,1.0,2.0,4.0,0.0,4.05,8.1,16.2,0.0,0.75,1.5,3.0,0.0,0.75,1.5,3.0,0.0,0.75,1.5,3.0,0.0,1.3333333333333333,0.5773502691896257,2.0,1.0,5.3999999999999995,2.6,8.4,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16.2,3.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,16.2,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
10033.0,25,271.0,15,11.0,0.0,6.0,8.0,-0.3,127.0,0.0,66.0,78.0,-8.1,6.0,0.0,3.0,6.0,0.3,2,2.0,0.0,1.0,1.0,-0.2,13,7.0,0.0,3.0,5.0,-0.3,6.25,4.645786621588784,11.0,7.0,67.75,52.30917701512804,127.0,72.0,3.75,2.8722813232690143,6.0,4.5,1.0,0.816496580927726,2.0,1.0,3.75,2.9860788111948193,7.0,4.0,1.9230769230769231,0.9540735874430285,4.0,2.0,20.846153846153847,12.58203847982084,42.0,18.0,1.2307692307692308,0.5991446895152781,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,78.0,6.0,1.0,5.0,2.0,0.15384615384615385,2.333333333333333,0.42365927286816163,0.41176470588235287,13.666666666666671,0.21516751923711758,0.21243523316062185,3.0,1.0,1.0,1.6666666666666665,0.4745789978762494,0.49999999999999994
10036.0,1,10.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,10.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.5,5.0,10.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.3333333333333335,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10038.0,1,16.2,1,0.0,1.0,0.0,0.0,-0.1,0.0,16.2,0.0,0.0,-1.6199999999999999,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,4.05,8.1,16.2,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,16.2,0.0,16.2,16.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-5.3999999999999995,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10045.0,24,197.10000000000005,16,2.0,9.0,3.0,10.0,1.8,6.0,57.5,35.6,98.00000000000003,25.410000000000007,2.0,4.0,2.0,8.0,1.6,12,1.0,5.0,2.0,7.0,1.5,16,2.0,5.0,2.0,9.0,1.8,6.0,4.08248290463863,10.0,6.0,49.275000000000006,38.73632016596312,98.00000000000003,46.55,4.0,2.8284271247461903,8.0,3.0,3.75,2.753785273643051,7.0,3.5,4.5,3.3166247903554,9.0,3.5,1.5,0.816496580927726,4.0,1.0,12.318750000000001,7.9460026638136325,32.7,11.9,1.125,0.5,3.0,1.0,3.0,21.700000000000003,2.0,2.0,2.0,10.0,98.00000000000003,8.0,7.0,9.0,1.0,0.0625,5.333333333333333,1.408721450120998,1.1428571428571428,64.9666666666667,2.513629528825452,1.9667003027245218,5.333333333333334,4.618802153517007,2.0000000000000004,6.0,3.464101615137755,2.0
10049.0,2,20.0,2,2.0,0.0,0.0,0.0,-0.6,20.0,0.0,0.0,0.0,-6.0,2.0,0.0,0.0,0.0,-0.6,1,1.0,0.0,0.0,0.0,-0.3,1,1.0,0.0,0.0,0.0,-0.3,0.5,1.0,2.0,0.0,5.0,10.0,20.0,0.0,0.5,1.0,2.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,2.0,0.0,2.0,2.0,20.0,0.0,20.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.6666666666666666,-0.5773502691896256,-1.0,-6.666666666666667,-0.5773502691896258,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10053.0,11,31.89999999999999,8,2.0,1.0,1.0,7.0,1.5,5.8,2.9,2.9,20.299999999999997,4.35,2.0,1.0,1.0,4.0,0.6,1,1.0,1.0,1.0,1.0,0.0,6,1.0,1.0,1.0,3.0,0.6,2.75,2.8722813232690143,7.0,1.5,7.975,8.32961583748014,20.299999999999997,4.35,2.0,1.4142135623730951,4.0,1.5,1.0,0.0,1.0,1.0,1.5,1.0,3.0,1.0,1.8333333333333333,1.1690451944500122,4.0,1.5,5.316666666666666,3.390231063905035,11.6,4.35,1.3333333333333333,0.5163977794943222,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,20.299999999999997,4.0,1.0,3.0,2.0,0.3333333333333333,5.666666666666667,9.81495457622364,4.250000000000001,16.43333333333333,9.814954576223636,4.249999999999999,2.666666666666667,4.618802153517007,2.0000000000000004,2.0,0.0,2.0
10054.0,1,158.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,158.0,0.0,15.8,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,1,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,39.5,79.0,158.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,158.0,0.0,158.0,158.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-52.666666666666664,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10060.0,91,261.4600000000002,54,18.0,25.0,32.0,16.0,0.1,46.8,84.28,85.18000000000004,45.199999999999996,-0.389999999999997,11.0,16.0,16.0,11.0,0.0,20,10.0,10.0,12.0,11.0,0.5,43,14.0,9.0,19.0,11.0,0.1,22.75,7.274384280931732,32.0,21.5,65.36500000000001,22.373331595152905,85.18000000000004,65.53999999999999,13.5,2.886751345948129,16.0,13.5,10.75,0.9574271077563381,12.0,10.5,13.25,4.349329450233296,19.0,12.5,2.116279069767442,2.9294018756116764,18.0,1.0,6.080465116279069,10.59992653916332,63.269999999999996,3.9,1.6744186046511629,2.243731269799081,14.0,1.0,10.0,28.799999999999997,6.0,7.0,8.0,16.0,45.199999999999996,11.0,11.0,11.0,9.0,0.20930232558139536,-9.0,-1.2857142857142858,-0.36,-26.886666666666677,-1.2275044472032308,-0.3729769721631371,-3.333333333333334,-1.154700538379252,-0.23255813953488375,-3.0,-0.6,-0.21428571428571427
10062.0,45,193.19999999999993,31,13.0,9.0,13.0,10.0,-0.5,45.0,47.00000000000001,48.599999999999994,52.60000000000001,2.4400000000000013,8.0,8.0,9.0,6.0,-0.5,9,4.0,4.0,6.0,5.0,0.5,31,9.0,8.0,10.0,8.0,-0.1,11.25,2.0615528128088303,13.0,11.5,48.3,3.222835190739155,52.60000000000001,47.8,7.75,1.2583057392117916,9.0,8.0,4.75,0.9574271077563381,6.0,4.5,8.75,0.9574271077563381,10.0,8.5,1.4516129032258065,0.809885163769916,4.0,1.0,6.232258064516129,4.492095806100177,18.6,4.9,1.1935483870967742,0.4774484152736417,3.0,1.0,2.0,12.4,2.0,1.0,2.0,10.0,52.60000000000001,6.0,5.0,8.0,5.0,0.16129032258064516,-1.666666666666666,-0.7216878364870318,-0.14285714285714282,5.733333333333341,3.178651465104672,0.12233285917496461,-2.333333333333334,-4.0414518843273814,-0.28,-1.0,-1.0,-0.1111111111111111
10063.0,4,9.8,3,0.0,1.0,3.0,0.0,0.2,0.0,2.7,7.1000000000000005,0.0,0.43999999999999995,0.0,1.0,2.0,0.0,0.1,3,0.0,1.0,2.0,0.0,0.1,3,0.0,1.0,2.0,0.0,0.1,1.0,1.4142135623730951,3.0,0.5,2.45,3.3511192160232084,7.1000000000000005,1.35,0.75,0.9574271077563381,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,0.75,0.9574271077563381,2.0,0.5,1.3333333333333333,0.5773502691896257,2.0,1.0,3.266666666666667,0.9814954576223639,4.4,2.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-0.8728715609439694,-1.0,-3.266666666666667,-0.9115194578950527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10064.0,19,57.30000000000001,17,2.0,5.0,8.0,4.0,0.9,8.9,13.5,22.3,12.600000000000001,1.9900000000000007,2.0,4.0,7.0,4.0,0.9,5,2.0,1.0,4.0,2.0,0.3,10,2.0,2.0,6.0,3.0,0.7,4.75,2.5,8.0,4.5,14.325000000000001,5.677073776750366,22.3,13.05,4.25,2.0615528128088303,7.0,4.0,2.25,1.2583057392117916,4.0,2.0,3.25,1.8929694486000912,6.0,2.5,1.9,1.286683937707919,4.0,1.0,5.730000000000001,3.933629932320076,12.600000000000001,4.95,1.7,1.2516655570345725,4.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,12.600000000000001,4.0,2.0,3.0,3.0,0.3,-1.0,-0.3333333333333333,-0.2,-2.299999999999999,-0.3377972598814767,-0.15436241610738247,-0.33333333333333304,-0.13245323570650427,-0.07692307692307686,-0.3333333333333335,-0.1443375672974065,-0.10000000000000003
10068.0,51,240.49999999999997,31,13.0,13.0,7.0,18.0,0.9,56.20000000000001,114.4,24.0,45.900000000000006,-12.13,5.0,9.0,5.0,12.0,1.7,6,4.0,3.0,3.0,5.0,0.3,22,6.0,6.0,4.0,12.0,1.6,12.75,4.5,18.0,13.0,60.12500000000001,38.59424611691921,114.4,51.05000000000001,7.75,3.4034296427770228,12.0,7.0,3.75,0.9574271077563381,5.0,3.5,7.0,3.4641016151377544,12.0,6.0,2.3181818181818183,1.8615498825892272,7.0,1.5,10.931818181818182,13.417734758915383,60.0,5.15,1.5,0.9636241116594315,5.0,1.0,6.0,16.2,3.0,2.0,4.0,18.0,45.900000000000006,12.0,5.0,12.0,7.0,0.3181818181818182,7.0,2.0207259421636903,0.6363636363636364,-18.96666666666667,-0.4139483668139621,-0.29239465570400824,5.666666666666667,2.45373864405591,0.8947368421052633,6.666666666666667,5.773502691896257,1.2500000000000002
10069.0,24,98.30000000000001,19,7.0,5.0,10.0,2.0,-1.0,30.3,18.599999999999998,42.0,7.4,-4.53,6.0,5.0,6.0,2.0,-1.1,7,4.0,3.0,6.0,1.0,-0.6,18,6.0,5.0,7.0,2.0,-1.0,6.0,3.366501646120693,10.0,6.0,24.575000000000003,14.911824167418285,42.0,24.45,4.75,1.8929694486000912,6.0,5.5,3.5,2.0816659994661326,6.0,3.5,5.0,2.160246899469287,7.0,5.5,1.3333333333333333,0.48507125007266594,2.0,1.0,5.461111111111112,1.9403271067131314,9.7,4.9,1.1111111111111112,0.3233808333817773,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.4,2.0,1.0,2.0,2.0,0.1111111111111111,-5.333333333333333,-2.11925177130407,-0.7272727272727273,-22.9,-1.957264957264957,-0.7557755775577557,-3.666666666666667,-6.3508529610858835,-0.6470588235294118,-4.0,-4.0,-0.6666666666666666
10078.0,1,32.8,1,0.0,1.0,0.0,0.0,-0.1,0.0,32.8,0.0,0.0,-3.28,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,8.2,16.4,32.8,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,32.8,0.0,32.8,32.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-10.933333333333332,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
10080.0,28,100.00000000000003,23,2.0,11.0,9.0,6.0,1.0,9.4,37.699999999999996,30.999999999999993,21.9,3.079999999999999,2.0,7.0,8.0,6.0,1.3,8,2.0,4.0,5.0,3.0,0.4,18,2.0,5.0,8.0,6.0,1.5,7.0,3.9157800414902435,11.0,7.5,25.0,12.250986354847784,37.699999999999996,26.449999999999996,5.75,2.6299556396765835,8.0,6.5,3.5,1.2909944487358056,5.0,3.5,5.25,2.5,8.0,5.5,1.5555555555555556,0.8555852638929972,3.0,1.0,5.555555555555555,3.657260662785134,13.4,3.3499999999999996,1.2777777777777777,0.5745131499601417,3.0,1.0,1.0,2.9,1.0,1.0,1.0,6.0,21.9,6.0,3.0,6.0,4.0,0.2222222222222222,-1.333333333333333,-0.28213824634343926,-0.1818181818181818,-4.133333333333333,-0.2794813758047119,-0.1587708066581306,0.33333333333333304,0.10369516947304244,0.05882352941176465,1.0,0.3333333333333333,0.2
10082.0,6,146.2,4,0.0,0.0,5.0,1.0,0.8,0.0,0.0,43.0,103.2,35.260000000000005,0.0,0.0,3.0,1.0,0.6,1,0.0,0.0,1.0,1.0,0.4,1,0.0,0.0,1.0,1.0,0.4,1.5,2.3804761428476167,5.0,0.5,36.55,48.838611773882356,103.2,21.5,1.0,1.4142135623730951,3.0,0.5,0.5,0.5773502691896257,1.0,0.5,0.5,0.5773502691896257,1.0,0.5,6.0,0.0,6.0,6.0,146.2,0.0,146.2,146.2,4.0,0.0,4.0,4.0,1.0,103.2,1.0,1.0,1.0,1.0,103.2,1.0,1.0,1.0,1.0,1.0,-0.6666666666666667,-0.23094010767585035,-0.4,88.86666666666667,3.5795716689756802,6.2,0.0,0.0,0.0,0.6666666666666667,1.1547005383792515,2.0000000000000004
10083.0,5,308.0,4,5.0,0.0,0.0,0.0,-1.5,308.0,0.0,0.0,0.0,-92.4,4.0,0.0,0.0,0.0,-1.2,1,1.0,0.0,0.0,0.0,-0.3,2,2.0,0.0,0.0,0.0,-0.6,1.25,2.5,5.0,0.0,77.0,154.0,308.0,0.0,1.0,2.0,4.0,0.0,0.25,0.5,1.0,0.0,0.5,1.0,2.0,0.0,2.5,2.1213203435596424,4.0,2.5,154.0,93.33809511662427,220.0,154.0,2.0,1.4142135623730951,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,-1.6666666666666667,-0.5773502691896258,-1.0,-102.66666666666667,-0.5773502691896258,-1.0,-1.3333333333333333,-0.5773502691896256,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0
10084.0,1,11.0,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,11.0,3.3,0.0,0.0,0.0,1.0,0.3,1,0.0,0.0,0.0,1.0,0.3,1,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.75,5.5,11.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,0.25,0.5,1.0,0.0,1.0,0.0,1.0,1.0,11.0,0.0,11.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10086.0,110,539.7,63,25.0,15.0,35.0,35.0,5.0,176.0,70.8,161.10000000000002,131.8,-4.229999999999994,14.0,12.0,18.0,19.0,2.1,27,10.0,11.0,18.0,14.0,1.9,69,18.0,14.0,25.0,23.0,2.6,27.5,9.574271077563381,35.0,30.0,134.925,46.52622020610171,176.0,146.45000000000002,15.75,3.304037933599835,19.0,16.0,13.25,3.593976442141304,18.0,12.5,20.0,4.96655480858378,25.0,20.5,1.5942028985507246,1.0046778907237492,6.0,1.0,7.821739130434783,11.296601122946065,85.0,5.0,1.2608695652173914,0.5854152350617938,4.0,1.0,5.0,16.0,4.0,4.0,4.0,35.0,131.8,19.0,14.0,23.0,14.0,0.2028985507246377,10.0,1.0,0.4,-4.166666666666657,-0.07319496068042755,-0.030644765873988653,4.333333333333334,1.4184162865339507,0.2954545454545455,4.0,0.7184212081070996,0.21052631578947367
10091.0,25,357.5,13,4.0,12.0,1.0,8.0,0.1,22.0,226.5,60.0,49.0,-8.55,3.0,5.0,1.0,4.0,-0.1,9,2.0,7.0,1.0,2.0,-0.6,11,3.0,5.0,1.0,2.0,-0.7,6.25,4.7871355387816905,12.0,6.0,89.375,92.80030082566184,226.5,54.5,3.25,1.707825127659933,5.0,3.5,3.0,2.70801280154532,7.0,2.0,2.75,1.707825127659933,5.0,2.5,2.272727272727273,1.6787441193290353,6.0,2.0,32.5,34.02425605358624,96.0,13.0,1.1818181818181819,0.6030226891555273,3.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,49.0,4.0,2.0,2.0,1.0,0.09090909090909091,2.333333333333333,0.4103472672323844,0.41176470588235287,-53.83333333333333,-0.4949245709514412,-0.5235008103727714,1.0,0.5,0.3333333333333333,-1.0,-0.5,-0.3333333333333333
10094.0,23,111.29000000000003,17,10.0,3.0,6.0,4.0,-1.5,48.00000000000001,8.7,31.79,22.8,-5.251000000000001,6.0,2.0,5.0,4.0,-0.3,5,2.0,2.0,4.0,2.0,0.2,16,6.0,2.0,5.0,4.0,-0.3,5.75,3.095695936834452,10.0,5.0,27.8225,16.46985200297805,48.00000000000001,27.295,4.25,1.707825127659933,6.0,4.5,2.5,1.0,4.0,2.0,4.25,1.707825127659933,6.0,4.5,1.4375,0.8139410298049853,4.0,1.0,6.9556249999999995,3.8638374167831304,18.8,5.7,1.0625,0.25,2.0,1.0,1.0,5.7,1.0,1.0,1.0,4.0,22.8,4.0,2.0,4.0,1.0,0.0625,-2.333333333333333,-0.6644105970267492,-0.3684210526315789,-6.696666666666669,-0.33906975961744057,-0.2270313029720873,-0.33333333333333304,-0.160128153805087,-0.07692307692307686,-0.33333333333333304,-0.160128153805087,-0.07692307692307686
