vipno,pluno,upp_up_counts,upp_up_sum,upp_up_day_ucounts,upp_first_up_counts,upp_second_up_counts,upp_fourth_up_counts,upp_fifth_up_counts,upp_trend_up_counts,upp_first_up_sum,upp_second_up_sum,upp_fourth_up_sum,upp_fifth_up_sum,upp_trend_up_sum,upp_first_up_day_ucounts,upp_second_up_day_ucounts,upp_fourth_up_day_ucounts,upp_fifth_up_day_ucounts,upp_trend_up_day_ucounts,upp_monthly_up_counts_mean,upp_monthly_up_counts_std,upp_monthly_up_counts_max,upp_monthly_up_counts_median,upp_monthly_up_sum_mean,upp_monthly_up_sum_std,upp_monthly_up_sum_max,upp_monthly_up_sum_median,upp_monthly_up_day_ucounts_mean,upp_monthly_up_day_ucounts_std,upp_monthly_up_day_ucounts_max,upp_monthly_up_day_ucounts_median,upp_up_l_w_counts,upp_up_l_w_sum,upp_up_l_w_day_ucounts,upp_up_l_m_counts,upp_up_l_m_sum,upp_up_l_m_day_ucounts,upp_up_counts_bias,upp_up_counts_bias_divide_std,upp_up_counts_bias_divide_mean,upp_up_sum_bias,upp_up_sum_bias_divide_std,upp_up_sum_bias_divide_mean,upp_up_day_ucounts_bias,upp_up_day_ucounts_bias_divide_std,upp_up_day_ucounts_bias_divide_mean
1591013471721,22030008,1,20.83,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,20.83,6.249,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,5.2075,10.415,20.83,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,20.83,1.0,1.0,0.0,0.0,20.83,0.0,0.0,1.0,0.0,0.0
1591013471721,23110007,1,12.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,12.0,0.0,1.2,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,3.0,6.0,12.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.0,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,23110009,2,20.0,1,2.0,0.0,0.0,0.0,-0.6,20.0,0.0,0.0,0.0,-6.0,1.0,0.0,0.0,0.0,-0.3,0.5,1.0,2.0,0.0,5.0,10.0,20.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-6.666666666666667,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,25101044,1,2.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,2.0,0.0,0.0,-0.2,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,0.5,1.0,2.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,25111048,1,8.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,8.0,0.0,0.0,-0.8,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.0,4.0,8.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.6666666666666665,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,27000573,1,8.94,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,8.94,0.0,0.8939999999999999,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,2.235,4.47,8.94,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.98,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,27000575,3,65.69,3,0.0,0.0,1.0,2.0,0.7,0.0,0.0,19.32,46.370000000000005,15.843,0.0,0.0,1.0,2.0,0.7,0.75,0.9574271077563381,2.0,0.5,16.4225,21.944211651367205,46.370000000000005,9.66,0.75,0.9574271077563381,2.0,0.5,0.0,0.0,0.0,2.0,46.370000000000005,2.0,1.6666666666666667,2.8867513459481287,5.000000000000001,39.93000000000001,3.5797509703015162,6.200310559006212,1.6666666666666667,2.8867513459481287,5.000000000000001
1591013471721,27002558,1,14.72,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,14.72,0.0,1.472,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,3.68,7.36,14.72,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.906666666666667,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,30161016,1,5.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,5.9,0.0,0.0,-0.5900000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.475,2.95,5.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.9666666666666668,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,30331005,1,7.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,7.9,2.37,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.975,3.9500000000000006,7.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,7.9,1.0,1.0,0.0,0.0,7.9,0.0,0.0,1.0,0.0,0.0
1591013471721,30351005,1,12.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,12.9,0.0,0.0,-1.29,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,3.225,6.450000000000001,12.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.3,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,30356016,1,22.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,22.9,6.869999999999999,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,5.725,11.45,22.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,22.9,1.0,1.0,0.0,0.0,22.9,0.0,0.0,1.0,0.0,0.0
1591013471721,30380002,1,0.3,1,0.0,1.0,0.0,0.0,-0.1,0.0,0.3,0.0,0.0,-0.03,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,0.075,0.15,0.3,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.09999999999999999,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,30380003,2,0.4,2,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5773502691896257,1.0,0.5,0.1,0.11547005383792516,0.2,0.1,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,1.0,0.2,1.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,0.13333333333333336,1.1547005383792515,2.0000000000000004,0.6666666666666667,1.1547005383792515,2.0000000000000004
1591013471721,30514028,1,6.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,6.9,0.0,0.0,-0.6900000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.725,3.4500000000000006,6.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.3000000000000003,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,30515011,1,4.2,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,4.2,1.2600000000000002,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.05,2.1,4.2,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,4.2,1.0,1.0,0.0,0.0,4.2,0.0,0.0,1.0,0.0,0.0
1591013471721,30816011,1,6.6,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,6.6,1.9799999999999998,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.65,3.3,6.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,6.6,1.0,1.0,0.0,0.0,6.6,0.0,0.0,1.0,0.0,0.0
1591013471721,30832012,1,11.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,11.0,0.0,0.0,-1.1,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.75,5.5,11.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.6666666666666665,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013471721,32416009,1,9.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,9.9,2.97,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.475,4.95,9.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,9.9,1.0,1.0,0.0,0.0,9.9,0.0,0.0,1.0,0.0,0.0
1591013471721,34038001,1,9.1,1,1.0,0.0,0.0,0.0,-0.3,9.1,0.0,0.0,0.0,-2.7299999999999995,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.275,4.549999999999999,9.1,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.033333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,10000012,1,10.8,1,1.0,0.0,0.0,0.0,-0.3,10.8,0.0,0.0,0.0,-3.2400000000000007,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.7,5.400000000000001,10.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.6,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,10140006,1,1.8,1,1.0,0.0,0.0,0.0,-0.3,1.8,0.0,0.0,0.0,-0.54,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,0.45,0.9000000000000001,1.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.6,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,10151002,1,36.0,1,1.0,0.0,0.0,0.0,-0.3,36.0,0.0,0.0,0.0,-10.8,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,9.0,18.0,36.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-12.0,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,10152013,4,18.8,1,4.0,0.0,0.0,0.0,-1.2,18.8,0.0,0.0,0.0,-5.640000000000001,1.0,0.0,0.0,0.0,-0.3,1.0,2.0,4.0,0.0,4.7,9.4,18.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3333333333333333,-0.5773502691896256,-1.0,-6.266666666666667,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,11104037,1,22.0,1,1.0,0.0,0.0,0.0,-0.3,22.0,0.0,0.0,0.0,-6.6,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,5.5,11.0,22.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-7.333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,11500092,1,9.4,1,0.0,1.0,0.0,0.0,-0.1,0.0,9.4,0.0,0.0,-0.9400000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.35,4.7,9.4,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.1333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,11500095,1,10.0,1,0.0,1.0,0.0,0.0,-0.1,0.0,10.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.5,5.0,10.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.3333333333333335,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,11500128,1,9.5,1,0.0,1.0,0.0,0.0,-0.1,0.0,9.5,0.0,0.0,-0.95,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,2.375,4.75,9.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.1666666666666665,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,11532039,2,10.6,1,2.0,0.0,0.0,0.0,-0.6,10.6,0.0,0.0,0.0,-3.1799999999999997,1.0,0.0,0.0,0.0,-0.3,0.5,1.0,2.0,0.0,2.65,5.299999999999999,10.6,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-3.533333333333333,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14050013,1,4.5,1,1.0,0.0,0.0,0.0,-0.3,4.5,0.0,0.0,0.0,-1.35,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.125,2.25,4.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.5,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14050027,1,4.5,1,1.0,0.0,0.0,0.0,-0.3,4.5,0.0,0.0,0.0,-1.35,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.125,2.25,4.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.5,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14052002,1,5.5,1,1.0,0.0,0.0,0.0,-0.3,5.5,0.0,0.0,0.0,-1.65,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14052005,1,5.5,1,1.0,0.0,0.0,0.0,-0.3,5.5,0.0,0.0,0.0,-1.65,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14052026,1,6.5,1,1.0,0.0,0.0,0.0,-0.3,6.5,0.0,0.0,0.0,-1.95,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.625,3.25,6.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.1666666666666665,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14054002,1,4.9,1,1.0,0.0,0.0,0.0,-0.3,4.9,0.0,0.0,0.0,-1.4700000000000002,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.225,2.45,4.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.6333333333333335,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14054013,1,4.5,1,1.0,0.0,0.0,0.0,-0.3,4.5,0.0,0.0,0.0,-1.35,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.125,2.25,4.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.5,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14054033,1,5.5,1,1.0,0.0,0.0,0.0,-0.3,5.5,0.0,0.0,0.0,-1.65,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14075022,1,12.9,1,1.0,0.0,0.0,0.0,-0.3,12.9,0.0,0.0,0.0,-3.87,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,3.225,6.450000000000001,12.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.3,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14077004,1,12.8,1,1.0,0.0,0.0,0.0,-0.3,12.8,0.0,0.0,0.0,-3.8400000000000007,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,3.2,6.400000000000001,12.8,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-4.266666666666667,-0.5773502691896256,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14091043,1,5.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,5.9,0.0,0.0,-0.5900000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.475,2.95,5.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.9666666666666668,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14722053,1,5.5,1,1.0,0.0,0.0,0.0,-0.3,5.5,0.0,0.0,0.0,-1.65,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,14830014,1,9.3,1,1.0,0.0,0.0,0.0,-0.3,9.3,0.0,0.0,0.0,-2.79,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.325,4.65,9.3,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.1,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,15004064,1,5.9,1,0.0,1.0,0.0,0.0,-0.1,0.0,5.9,0.0,0.0,-0.5900000000000001,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.475,2.95,5.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.9666666666666668,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,15104026,1,15.9,1,1.0,0.0,0.0,0.0,-0.3,15.9,0.0,0.0,0.0,-4.7700000000000005,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,3.975,7.95,15.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-5.3,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,15110018,2,16.8,2,0.0,1.0,1.0,0.0,0.0,0.0,8.4,8.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5773502691896257,1.0,0.5,4.2,4.849742261192857,8.4,4.2,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-1.1547005383792512,-1.0,-5.6000000000000005,-1.1547005383792517,-1.0,-0.6666666666666666,-1.1547005383792512,-1.0
1591013766650,15130015,1,6.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,6.9,2.0700000000000003,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,1.725,3.4500000000000006,6.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,6.9,1.0,1.0,0.0,0.0,6.9,0.0,0.0,1.0,0.0,0.0
1591013766650,15139018,2,13.8,2,2.0,0.0,0.0,0.0,-0.6,13.8,0.0,0.0,0.0,-4.140000000000001,2.0,0.0,0.0,0.0,-0.6,0.5,1.0,2.0,0.0,3.45,6.900000000000001,13.8,0.0,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-4.6000000000000005,-0.5773502691896258,-1.0,-0.6666666666666666,-0.5773502691896256,-1.0
1591013766650,15231004,1,5.5,1,1.0,0.0,0.0,0.0,-0.3,5.5,0.0,0.0,0.0,-1.65,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.375,2.75,5.5,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.8333333333333333,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,15242027,1,2.4,1,0.0,1.0,0.0,0.0,-0.1,0.0,2.4,0.0,0.0,-0.24,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,0.6,1.2,2.4,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.7999999999999999,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,15263001,1,9.0,1,1.0,0.0,0.0,0.0,-0.3,9.0,0.0,0.0,0.0,-2.7,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,2.25,4.5,9.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-3.0,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,22002240,1,2.37,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,2.37,0.0,0.23700000000000002,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,0.5925,1.185,2.37,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.79,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,22004008,1,7.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,7.0,0.0,0.7,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,1.75,3.5,7.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-2.3333333333333335,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,22007031,1,9.9,1,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,9.9,2.97,0.0,0.0,0.0,1.0,0.3,0.25,0.5,1.0,0.0,2.475,4.95,9.9,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,1.0,9.9,1.0,1.0,0.0,0.0,9.9,0.0,0.0,1.0,0.0,0.0
1591013766650,22008019,2,10.77,2,1.0,0.0,0.0,1.0,0.0,6.8,0.0,0.0,3.97,-0.8489999999999996,1.0,0.0,0.0,1.0,0.0,0.5,0.5773502691896257,1.0,0.5,2.6925,3.3167592114391824,6.8,1.985,0.5,0.5773502691896257,1.0,0.5,0.0,0.0,0.0,1.0,3.97,1.0,0.6666666666666667,1.1547005383792515,2.0000000000000004,1.7033333333333336,0.43386174640573355,0.7514705882352942,0.6666666666666667,1.1547005383792515,2.0000000000000004
1591013766650,22008020,1,4.73,1,1.0,0.0,0.0,0.0,-0.3,4.73,0.0,0.0,0.0,-1.419,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,1.1825,2.365,4.73,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.5766666666666669,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,22010032,1,3.0,1,0.0,0.0,1.0,0.0,0.1,0.0,0.0,3.0,0.0,0.3,0.0,0.0,1.0,0.0,0.1,0.25,0.5,1.0,0.0,0.75,1.5,3.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.0,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,22035000,2,19.13,1,0.0,0.0,2.0,0.0,0.2,0.0,0.0,19.13,0.0,1.9129999999999998,0.0,0.0,1.0,0.0,0.1,0.5,1.0,2.0,0.0,4.7825,9.565,19.13,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666666666666,-0.5773502691896256,-1.0,-6.376666666666666,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,22802001,1,5.27,1,0.0,1.0,0.0,0.0,-0.1,0.0,5.27,0.0,0.0,-0.5269999999999999,0.0,1.0,0.0,0.0,-0.1,0.25,0.5,1.0,0.0,1.3175,2.635,5.27,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-1.7566666666666666,-0.5773502691896258,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
1591013766650,23110006,1,2.7,1,1.0,0.0,0.0,0.0,-0.3,2.7,0.0,0.0,0.0,-0.8100000000000002,1.0,0.0,0.0,0.0,-0.3,0.25,0.5,1.0,0.0,0.675,1.3500000000000003,2.7,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5773502691896256,-1.0,-0.9,-0.5773502691896257,-1.0,-0.3333333333333333,-0.5773502691896256,-1.0
