IMSI,MRTime,Longitude,Latitude,Num_connected,RNCID_1,CellID_1,AsuLevel_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,AsuLevel_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,AsuLevel_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,AsuLevel_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,AsuLevel_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,AsuLevel_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,AsuLevel_7,SignalLevel_7,RSSI_7
460012796993062.00 ,1508920629144.00 ,121.2114745,31.28907194,7,5198,16058,31,4,-51,5198,16059,24,4,-65,5198,25312,19,4,-75,5198,16057,20,4,-73,5198,16237,14,4,-85,5198,17029,18,4,-77,5198,38198,15,4,-83
460012796993062.00 ,1508920632410.00 ,121.2117251,31.28912608,7,5198,16058,31,4,-51,5198,16059,26,4,-61,5198,25312,19,4,-75,5198,16057,20,4,-73,5198,16237,14,4,-85,5198,17029,18,4,-77,5198,38198,15,4,-83
460012796993062.00 ,1508920635476.00 ,121.2117441,31.28932042,7,5198,16058,31,4,-51,5198,16059,26,4,-61,5198,25312,19,4,-75,5198,16057,20,4,-73,5198,16237,14,4,-85,5198,17029,18,4,-77,5198,38198,15,4,-83
460012796993062.00 ,1508920638358.00 ,121.2118597,31.28942809,7,5198,16058,31,4,-51,5198,16059,26,4,-61,5198,25312,19,4,-75,5198,16057,20,4,-73,5198,16237,14,4,-85,5198,17029,18,4,-77,5198,38198,15,4,-83
460012796993062.00 ,1508920641426.00 ,121.2118597,31.28942809,6,5198,16058,31,4,-51,5198,16059,24,4,-65,5198,25312,17,4,-79,5198,16057,21,4,-71,5198,17029,18,4,-77,5198,38198,15,4,-83,,,,,
460012796993062.00 ,1508920644694.00 ,121.2119423,31.28963069,6,5198,16058,31,4,-51,5198,16059,24,4,-65,5198,25312,17,4,-79,5198,16057,21,4,-71,5198,17029,18,4,-77,5198,38198,14,4,-85,,,,,
460012796993062.00 ,1508920647759.00 ,121.2120313,31.28986665,6,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,18,4,-77,5198,16057,20,4,-73,5198,17029,18,4,-77,5198,38198,14,4,-85,,,,,
460012796993062.00 ,1508920653708.00 ,121.2122002,31.28998903,6,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,17,4,-79,5198,16057,21,4,-71,5198,17029,18,4,-77,5198,38198,14,4,-85,,,,,
460012796993062.00 ,1508920656975.00 ,121.2122002,31.28998903,6,5198,16058,31,4,-51,5198,16059,24,4,-65,5198,25312,17,4,-79,5198,16057,21,4,-71,5198,17029,18,4,-77,5198,38198,13,4,-87,,,,,
460012796993062.00 ,1508920660041.00 ,121.2124103,31.29016568,6,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,17,4,-79,5198,16057,21,4,-71,5198,17029,19,4,-75,5198,38198,12,4,-89,,,,,
460012796993062.00 ,1508920663106.00 ,121.2124103,31.29016568,6,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,18,4,-77,5198,16057,21,4,-71,5198,17029,19,4,-75,5198,38198,12,4,-89,,,,,
460012796993062.00 ,1508920665991.00 ,121.2125538,31.29026754,6,5198,16058,31,4,-51,5198,16059,27,4,-59,5198,25312,18,4,-77,5198,16057,20,4,-73,5198,17029,19,4,-75,5198,38198,12,4,-89,,,,,
460012796993062.00 ,1508920669057.00 ,121.2125538,31.29026754,6,5198,16058,31,4,-51,5198,16059,27,4,-59,5198,25312,19,4,-75,5198,16057,20,4,-73,5198,17029,18,4,-77,5198,38198,12,4,-89,,,,,
460012796993062.00 ,1508920672326.00 ,121.2125762,31.29054811,6,5198,16058,31,4,-51,5198,16059,26,4,-61,5198,25312,19,4,-75,5198,16057,20,4,-73,5198,17029,18,4,-77,5198,38198,13,4,-87,,,,,
460012796993062.00 ,1508920675390.00 ,121.2125762,31.29054811,7,5198,16058,30,4,-53,5198,16059,25,4,-63,5198,25312,19,4,-75,5198,16057,20,4,-73,5198,17029,18,4,-77,5198,38198,13,4,-87,5198,16237,10,3,-93
460012796993062.00 ,1508920678274.00 ,121.2127378,31.29066414,6,5198,16058,29,4,-55,5198,16059,25,4,-63,5198,25312,19,4,-75,5198,16057,19,4,-75,5198,17029,17,4,-79,5198,38198,13,4,-87,,,,,
460012796993062.00 ,1508920681340.00 ,121.2127378,31.29066414,6,5198,16058,30,4,-53,5198,16059,26,4,-61,5198,25312,19,4,-75,5198,16057,20,4,-73,5198,17029,17,4,-79,5198,38198,13,4,-87,,,,,
460012796993062.00 ,1508920684606.00 ,121.2123486,31.29099214,7,5198,16058,31,4,-51,5198,16059,26,4,-61,5198,25312,18,4,-77,5198,16057,20,4,-73,5198,17029,17,4,-79,5198,38198,13,4,-87,5198,16237,11,3,-91
460012796993062.00 ,1508920687493.00 ,121.2123486,31.29099214,7,5198,16058,31,4,-51,5198,16059,26,4,-61,5198,25312,18,4,-77,5198,16057,21,4,-71,5198,17029,17,4,-79,5198,38198,13,4,-87,5198,16237,11,3,-91
460012796993062.00 ,1508920690556.00 ,121.2121889,31.2911027,7,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,18,4,-77,5198,16057,19,4,-75,5198,17029,17,4,-79,5198,38198,13,4,-87,0,-1,11,3,-91
460012796993062.00 ,1508920693823.00 ,121.2121889,31.2911027,6,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,18,4,-77,5198,16057,19,4,-75,5198,17029,17,4,-79,5198,38198,13,4,-87,,,,,
460012796993062.00 ,1508920696889.00 ,121.2120612,31.29120831,6,5198,16058,31,4,-51,5198,16059,24,4,-65,5198,25312,18,4,-77,5198,16057,21,4,-71,5198,17029,17,4,-79,5198,38198,13,4,-87,,,,,
460012796993062.00 ,1508920699772.00 ,121.2120612,31.29120831,7,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,18,4,-77,5198,16057,21,4,-71,5198,17029,17,4,-79,5198,38198,13,4,-87,0,-1,14,4,-85
460012796993062.00 ,1508920703036.00 ,121.211645,31.29123806,7,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,19,4,-75,5198,16057,22,4,-69,5198,17029,17,4,-79,5198,38198,13,4,-87,0,-1,15,4,-83
460012796993062.00 ,1508920706103.00 ,121.211645,31.29123806,7,5198,16058,31,4,-51,5198,16059,24,4,-65,5198,25312,19,4,-75,5198,16057,21,4,-71,5198,17029,17,4,-79,5198,38198,13,4,-87,0,-1,15,4,-83
460012796993062.00 ,1508920708985.00 ,121.2114141,31.29145892,6,5198,16058,31,4,-51,5198,16059,24,4,-65,5198,25312,21,4,-71,5198,16057,21,4,-71,5198,17029,17,4,-79,0,-1,14,4,-85,,,,,
460012796993062.00 ,1508920712233.00 ,121.2114141,31.29145892,6,5198,16058,31,4,-51,5198,16059,24,4,-65,5198,25312,20,4,-73,5198,16057,22,4,-69,5198,17029,17,4,-79,0,-1,14,4,-85,,,,,
460012796993062.00 ,1508920715116.00 ,121.2111211,31.29153908,6,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,20,4,-73,5198,16057,22,4,-69,5198,17029,17,4,-79,0,-1,14,4,-85,,,,,
460012796993062.00 ,1508920718181.00 ,121.2110678,31.29147037,6,5198,16058,31,4,-51,5198,16059,25,4,-63,5198,25312,21,4,-71,5198,16057,25,4,-63,5198,17029,17,4,-79,0,-1,14,4,-85,,,,,
460012796993062.00 ,1508920721249.00 ,121.2110678,31.29147037,7,5198,16058,31,4,-51,5198,16059,26,4,-61,5198,25312,21,4,-71,5198,16057,25,4,-63,5198,17029,16,4,-81,0,-1,13,4,-87,5198,38198,14,4,-85
460012796993062.00 ,1508920724515.00 ,121.2109405,31.29158327,7,5198,16058,31,4,-51,5198,16059,26,4,-61,5198,25312,21,4,-71,5198,16057,25,4,-63,5198,17029,16,4,-81,5198,38198,14,4,-85,5198,16237,13,4,-87
460012796993062.00 ,1508920727399.00 ,121.2109405,31.29158327,7,5198,16058,31,4,-51,5198,16059,27,4,-59,5198,25312,20,4,-73,5198,16057,25,4,-63,5198,17029,16,4,-81,5198,38198,14,4,-85,5198,16237,13,4,-87
460012796993062.00 ,1508920730664.00 ,121.2106742,31.29169807,7,5198,16058,31,4,-51,5198,16059,28,4,-57,5198,25312,20,4,-73,5198,16057,25,4,-63,5198,17029,15,4,-83,5198,38198,15,4,-83,5198,16237,14,4,-85
460012796993062.00 ,1508920733731.00 ,121.2106742,31.29169807,6,5198,16058,31,4,-51,5198,16059,28,4,-57,5198,25312,18,4,-77,5198,16057,25,4,-63,5198,38198,15,4,-83,5198,16237,14,4,-85,,,,,
460012796993062.00 ,1508920736613.00 ,121.2102582,31.29148516,6,5198,16058,31,4,-51,5198,16059,28,4,-57,5198,25312,18,4,-77,5198,16057,24,4,-65,5198,38198,15,4,-83,5198,16237,14,4,-85,,,,,
460012796993062.00 ,1508920739881.00 ,121.2102582,31.29148516,6,5198,16058,30,4,-53,5198,16059,28,4,-57,5198,25312,18,4,-77,5198,16057,24,4,-65,5198,38198,15,4,-83,5198,17029,14,4,-85,,,,,
460012796993062.00 ,1508920742945.00 ,121.2099179,31.29149922,6,5198,16058,31,4,-51,5198,16059,28,4,-57,5198,25312,16,4,-81,5198,16057,22,4,-69,5198,38198,15,4,-83,5198,17029,14,4,-85,,,,,
460012796993062.00 ,1508920746008.00 ,121.2099179,31.29149922,6,5198,16058,31,4,-51,5198,16059,27,4,-59,5198,25312,16,4,-81,5198,16057,22,4,-69,5198,38198,15,4,-83,5198,17029,15,4,-83,,,,,
460012796993062.00 ,1508920749076.00 ,121.2093378,31.29137748,6,5198,16058,31,4,-51,5198,16059,27,4,-59,5198,25312,15,4,-83,5198,16057,22,4,-69,5198,38198,14,4,-85,5198,17029,15,4,-83,,,,,
460012796993062.00 ,1508920751939.00 ,121.2093378,31.29137748,6,5198,16058,30,4,-53,5198,16059,27,4,-59,5198,25312,15,4,-83,5198,16057,22,4,-69,5198,38198,14,4,-85,5198,17029,15,4,-83,,,,,
460012796993062.00 ,1508920755002.00 ,121.2090236,31.29114897,6,5198,16058,29,4,-55,5198,16059,30,4,-53,5198,25312,15,4,-83,5198,16057,22,4,-69,5198,38198,13,4,-87,5198,17029,16,4,-81,,,,,
460012796993062.00 ,1508920758067.00 ,121.2090236,31.29114897,7,5198,16058,30,4,-53,5198,16059,30,4,-53,5198,25312,15,4,-83,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,16,4,-81,5198,16519,13,4,-87
460012796993062.00 ,1508920761129.00 ,121.2087679,31.29150085,7,5198,16058,27,4,-59,5198,16059,31,4,-51,5198,25312,15,4,-83,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,16,4,-81,5198,16519,12,4,-89
460012796993062.00 ,1508920764397.00 ,121.2087679,31.29150085,7,5198,16058,26,4,-61,5198,16059,31,4,-51,5198,25312,15,4,-83,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,16,4,-81,5198,16519,11,3,-91
460012796993062.00 ,1508920767282.00 ,121.2086395,31.29148316,7,5198,16059,31,4,-51,5198,25312,15,4,-83,5198,16057,24,4,-65,5198,38198,13,4,-87,5198,17029,16,4,-81,5198,16519,11,3,-91,5198,16058,25,4,-63
460012796993062.00 ,1508920770351.00 ,121.2084147,31.29148751,7,5198,16059,31,4,-51,5198,25312,15,4,-83,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,16,4,-81,5198,16519,11,3,-91,5198,16058,25,4,-63
460012796993062.00 ,1508920773622.00 ,121.2082601,31.29148419,6,5198,16059,31,4,-51,5198,25312,15,4,-83,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,16,4,-81,5198,16058,24,4,-65,,,,,
460012796993062.00 ,1508920776488.00 ,121.2080547,31.29141257,6,5198,16059,31,4,-51,5198,25312,15,4,-83,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,16,4,-81,5198,16058,24,4,-65,,,,,
460012796993062.00 ,1508920779566.00 ,121.2079581,31.29140267,6,5198,16059,31,4,-51,5198,25312,15,4,-83,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,16,4,-81,5198,16058,24,4,-65,,,,,
460012796993062.00 ,1508920782840.00 ,121.207756,31.29137727,6,5198,16059,31,4,-51,5198,25312,14,4,-85,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,15,4,-83,5198,16058,23,4,-67,,,,,
460012796993062.00 ,1508920785916.00 ,121.2075715,31.29135541,6,5198,16059,31,4,-51,5198,25312,14,4,-85,5198,16057,22,4,-69,5198,38198,14,4,-85,5198,17029,15,4,-83,5198,16058,23,4,-67,,,,,
460012796993062.00 ,1508920788984.00 ,121.2074344,31.29135597,6,5198,16059,31,4,-51,5198,25312,14,4,-85,5198,16057,22,4,-69,5198,38198,14,4,-85,5198,17029,15,4,-83,5198,16058,23,4,-67,,,,,
460012796993062.00 ,1508920792042.00 ,121.2073003,31.29136576,6,5198,16059,31,4,-51,5198,25312,13,4,-87,5198,16057,22,4,-69,5198,38198,14,4,-85,5198,17029,14,4,-85,5198,16058,21,4,-71,,,,,
460012796993062.00 ,1508920795113.00 ,121.207225,31.29137126,6,5198,16059,31,4,-51,5198,25312,13,4,-87,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,14,4,-85,5198,16058,21,4,-71,,,,,
460012796993062.00 ,1508920797993.00 ,121.2071052,31.29140045,6,5198,16059,31,4,-51,5198,16057,23,4,-67,5198,38198,13,4,-87,5198,17029,14,4,-85,5198,16058,21,4,-71,0,-1,13,4,-87,,,,,
460012796993062.00 ,1508920801072.00 ,121.2069894,31.29141503,6,5198,16059,31,4,-51,5198,16057,24,4,-65,5198,38198,12,4,-89,5198,17029,14,4,-85,5198,16058,21,4,-71,0,-1,13,4,-87,,,,,
460012796993062.00 ,1508920804323.00 ,121.2068645,31.2914168,7,5198,16059,31,4,-51,5198,16057,24,4,-65,5198,17029,14,4,-85,5198,16058,20,4,-73,0,-1,13,4,-87,5198,16519,12,4,-89,0,-1,20,4,-73
460012796993062.00 ,1508920807394.00 ,121.2066169,31.29150207,7,5198,16059,31,4,-51,5198,16057,24,4,-65,5198,17029,14,4,-85,5198,16058,20,4,-73,0,-1,13,4,-87,5198,16519,12,4,-89,5198,1178,20,4,-73
460012796993062.00 ,1508920810473.00 ,121.2065647,31.29156395,7,5198,16059,31,4,-51,5198,16057,25,4,-63,5198,17029,14,4,-85,5198,16058,21,4,-71,0,-1,13,4,-87,5198,1178,20,4,-73,5198,38198,14,4,-85
460012796993062.00 ,1508920813545.00 ,121.2063871,31.29161415,7,5198,16059,31,4,-51,5198,16057,25,4,-63,5198,17029,14,4,-85,5198,16058,21,4,-71,0,-1,13,4,-87,5198,1178,19,4,-75,5198,38198,15,4,-83
460012796993062.00 ,1508920816615.00 ,121.2062242,31.29160828,7,5198,16059,31,4,-51,5198,16057,25,4,-63,5198,17029,14,4,-85,5198,16058,21,4,-71,0,-1,13,4,-87,5198,1178,19,4,-75,5198,38198,15,4,-83
460012796993062.00 ,1508920819683.00 ,121.20607,31.29159536,7,5198,16059,29,4,-55,5198,16057,25,4,-63,5198,17029,14,4,-85,5198,16058,21,4,-71,0,-1,12,4,-89,5198,1178,17,4,-79,5198,38198,17,4,-79
460012796993062.00 ,1508920822752.00 ,121.2058808,31.29160543,7,5198,16059,30,4,-53,5198,16057,25,4,-63,5198,17029,14,4,-85,5198,16058,21,4,-71,0,-1,12,4,-89,5198,1178,17,4,-79,5198,38198,17,4,-79
460012796993062.00 ,1508920825818.00 ,121.2058029,31.29168678,7,5198,16059,27,4,-59,5198,16057,22,4,-69,5198,17029,14,4,-85,5198,16058,21,4,-71,0,-1,13,4,-87,5198,1178,16,4,-81,5198,38198,18,4,-77
460012796993062.00 ,1508920828886.00 ,121.205818,31.29180389,5,5198,16059,25,4,-63,5198,16057,22,4,-69,5198,16058,22,4,-69,5198,1178,16,4,-81,5198,38198,18,4,-77,,,,,,,,,,
460012796993062.00 ,1508920831951.00 ,121.2058553,31.29194992,5,5198,16059,27,4,-59,5198,16057,22,4,-69,5198,16058,22,4,-69,5198,1178,16,4,-81,5198,38198,18,4,-77,,,,,,,,,,
460012796993062.00 ,1508920835019.00 ,121.2058885,31.29206329,6,5198,16059,29,4,-55,5198,16057,22,4,-69,5198,16058,21,4,-71,5198,1178,14,4,-85,5198,38198,18,4,-77,5198,17029,15,4,-83,,,,,
460012796993062.00 ,1508920837900.00 ,121.2059181,31.29217415,6,5198,16059,25,4,-63,5198,16057,22,4,-69,5198,16058,21,4,-71,5198,1178,14,4,-85,5198,38198,19,4,-75,5198,17029,15,4,-83,,,,,
460012796993062.00 ,1508920840967.00 ,121.2059398,31.29226952,5,5198,16059,24,4,-65,5198,16057,22,4,-69,5198,16058,20,4,-73,5198,38198,19,4,-75,5198,17029,15,4,-83,,,,,,,,,,
460012796993062.00 ,1508920844220.00 ,121.2059491,31.2924557,6,5198,16059,23,4,-67,5198,16057,21,4,-71,5198,16058,19,4,-75,5198,38198,19,4,-75,5198,17029,17,4,-79,5198,16519,14,4,-85,,,,,
460012796993062.00 ,1508920847270.00 ,121.2059929,31.29248379,6,5198,16059,23,4,-67,5198,16057,20,4,-73,5198,16058,19,4,-75,5198,38198,18,4,-77,5198,17029,17,4,-79,5198,16519,16,4,-81,,,,,
460012796993062.00 ,1508920850340.00 ,121.2059976,31.29255963,6,5198,16059,22,4,-69,5198,16057,20,4,-73,5198,16058,19,4,-75,5198,38198,18,4,-77,5198,17029,18,4,-77,5198,16519,16,4,-81,,,,,
460012796993062.00 ,1508920853410.00 ,121.2059148,31.29266546,6,5198,16059,21,4,-71,5198,16057,21,4,-71,5198,16058,19,4,-75,5198,38198,20,4,-73,5198,17029,18,4,-77,5198,16519,16,4,-81,,,,,
460012796993062.00 ,1508920856479.00 ,121.2058373,31.29275005,6,5198,16059,21,4,-71,5198,16057,21,4,-71,5198,16058,17,4,-79,5198,38198,20,4,-73,5198,17029,20,4,-73,0,-1,16,4,-81,,,,,
460012796993062.00 ,1508920859550.00 ,121.205731,31.29279661,7,5198,16059,25,4,-63,5198,16057,21,4,-71,5198,16058,17,4,-79,5198,38198,20,4,-73,5198,17029,20,4,-73,5198,16548,16,4,-81,0,-1,14,4,-85
460012796993062.00 ,1508920862617.00 ,121.2056155,31.29282791,7,5198,16059,27,4,-59,5198,16057,20,4,-73,5198,16058,18,4,-77,5198,38198,20,4,-73,5198,17029,20,4,-73,5198,16548,16,4,-81,0,-1,15,4,-83
460012796993062.00 ,1508920865684.00 ,121.2054877,31.29287576,6,5198,16059,22,4,-69,5198,16057,20,4,-73,5198,16058,16,4,-81,5198,38198,22,4,-69,5198,17029,21,4,-71,5198,16548,16,4,-81,,,,,
460012796993062.00 ,1508920868753.00 ,121.205381,31.29290966,6,5198,16059,20,4,-73,5198,16057,21,4,-71,5198,16058,16,4,-81,5198,38198,22,4,-69,5198,17029,21,4,-71,5198,16548,16,4,-81,,,,,
460012796993062.00 ,1508920871628.00 ,121.2053137,31.29293472,6,5198,16059,19,4,-75,5198,16057,21,4,-71,5198,16058,16,4,-81,5198,38198,24,4,-65,5198,17029,20,4,-73,5198,16548,15,4,-83,,,,,
460012796993062.00 ,1508920874877.00 ,121.2051912,31.29296023,6,5198,16059,19,4,-75,5198,16057,21,4,-71,5198,16058,16,4,-81,5198,38198,24,4,-65,5198,17029,20,4,-73,5198,16548,15,4,-83,,,,,
460012796993062.00 ,1508920877945.00 ,121.2050233,31.2929845,4,5198,38198,24,4,-65,5198,16058,16,4,-81,5198,16059,21,4,-71,0,-1,15,4,-83,,,,,,,,,,,,,,,
460012796993062.00 ,1508920881019.00 ,121.2045503,31.29303006,5,5198,38198,24,4,-65,5198,16058,16,4,-81,5198,16059,21,4,-71,0,-1,15,4,-83,5198,16057,22,4,-69,,,,,,,,,,
460012796993062.00 ,1508920883886.00 ,121.204415,31.2930552,5,5198,38198,23,4,-67,5198,16058,17,4,-79,5198,16059,22,4,-69,5198,38197,15,4,-83,5198,16057,21,4,-71,,,,,,,,,,
460012796993062.00 ,1508920886953.00 ,121.2043369,31.29306354,5,5198,38198,24,4,-65,5198,16058,16,4,-81,5198,16059,23,4,-67,5198,38197,15,4,-83,5198,16057,20,4,-73,,,,,,,,,,
460012796993062.00 ,1508920890218.00 ,121.2042183,31.29307242,5,5198,38198,24,4,-65,5198,16058,16,4,-81,5198,16059,23,4,-67,5198,38197,15,4,-83,5198,16057,20,4,-73,,,,,,,,,,
460012796993062.00 ,1508920896132.00 ,121.2039949,31.29306863,5,5198,38198,24,4,-65,5198,16058,15,4,-83,5198,16059,22,4,-69,5198,38197,16,4,-81,5198,16057,20,4,-73,,,,,,,,,,
460012796993062.00 ,1508920899383.00 ,121.2037181,31.29302455,6,5198,38198,23,4,-67,5198,16058,15,4,-83,5198,16059,22,4,-69,5198,38197,16,4,-81,5198,16057,19,4,-75,0,-1,14,4,-85,,,,,
460012796993062.00 ,1508920902452.00 ,121.2035562,31.29300257,5,5198,38198,22,4,-69,5198,16058,14,4,-85,5198,16059,21,4,-71,5198,38197,17,4,-79,5198,16057,17,4,-79,,,,,,,,,,
460012796993062.00 ,1508920905522.00 ,121.2034016,31.2930257,5,5198,38198,23,4,-67,5198,16058,14,4,-85,5198,16059,21,4,-71,5198,38197,17,4,-79,5198,16057,17,4,-79,,,,,,,,,,
460012796993062.00 ,1508920908590.00 ,121.2032574,31.29307715,5,5198,38198,24,4,-65,5198,16059,20,4,-73,5198,38197,16,4,-81,5198,16057,18,4,-77,0,-1,14,4,-85,,,,,,,,,,
460012796993062.00 ,1508920911474.00 ,121.2030695,31.29316938,5,5198,38198,23,4,-67,5198,16059,19,4,-75,5198,38197,16,4,-81,5198,16057,18,4,-77,0,-1,14,4,-85,,,,,,,,,,
460012796993062.00 ,1508920914736.00 ,121.2029872,31.29317151,5,5198,38198,23,4,-67,5198,16059,19,4,-75,5198,38197,17,4,-79,5198,16057,18,4,-77,5198,16058,14,4,-85,,,,,,,,,,
460012796993062.00 ,1508920917805.00 ,121.2028452,31.29318315,5,5198,38198,24,4,-65,5198,16059,19,4,-75,5198,38197,17,4,-79,5198,16057,18,4,-77,5198,16058,14,4,-85,,,,,,,,,,
460012796993062.00 ,1508920920687.00 ,121.2026713,31.29315447,6,5198,38198,25,4,-63,5198,16059,20,4,-73,5198,38197,17,4,-79,5198,16057,17,4,-79,0,-1,15,4,-83,5198,16519,18,4,-77,,,,,
460012796993062.00 ,1508920923755.00 ,121.2025449,31.29311316,6,5198,38198,25,4,-63,5198,16059,20,4,-73,5198,38197,17,4,-79,5198,16057,17,4,-79,5198,16519,19,4,-75,5198,16058,15,4,-83,,,,,
460012796993062.00 ,1508920926821.00 ,121.2024311,31.29306272,6,5198,38198,24,4,-65,5198,16059,20,4,-73,5198,38197,17,4,-79,5198,16057,17,4,-79,5198,16519,19,4,-75,0,-1,15,4,-83,,,,,
460012796993062.00 ,1508920929892.00 ,121.2023121,31.29294369,6,5198,38198,25,4,-63,5198,16059,20,4,-73,5198,38197,18,4,-77,5198,16057,15,4,-83,5198,16519,18,4,-77,0,-1,16,4,-81,,,,,
460012796993062.00 ,1508920933146.00 ,121.2022261,31.29283646,6,5198,38198,26,4,-61,5198,16059,20,4,-73,5198,38197,19,4,-75,5198,16519,18,4,-77,0,-1,16,4,-81,5198,16058,15,4,-83,,,,,
460012796993062.00 ,1508920936214.00 ,121.2021414,31.29274564,5,5198,38198,28,4,-57,5198,16059,20,4,-73,5198,38197,19,4,-75,5198,16519,18,4,-77,0,-1,16,4,-81,,,,,,,,,,
460012796993062.00 ,1508920939286.00 ,121.2020257,31.29265507,5,5198,38198,27,4,-59,5198,16059,20,4,-73,5198,38197,19,4,-75,5198,16519,18,4,-77,0,-1,17,4,-79,,,,,,,,,,
460012796993062.00 ,1508920942333.00 ,121.2019403,31.29256271,6,5198,38198,28,4,-57,5198,16059,18,4,-77,5198,38197,18,4,-77,5198,16519,18,4,-77,0,-1,17,4,-79,0,-1,16,4,-81,,,,,
460012796993062.00 ,1508920945220.00 ,121.2018519,31.29248311,6,5198,38198,28,4,-57,5198,16059,18,4,-77,5198,38197,18,4,-77,5198,16519,18,4,-77,0,-1,18,4,-77,0,-1,16,4,-81,,,,,
460012796993062.00 ,1508920948291.00 ,121.2017338,31.29240805,6,5198,38198,28,4,-57,5198,16059,17,4,-79,5198,38197,18,4,-77,5198,16519,18,4,-77,0,-1,18,4,-77,0,-1,16,4,-81,,,,,
460012796993062.00 ,1508920951562.00 ,121.2016294,31.29231568,6,5198,38198,27,4,-59,5198,16059,17,4,-79,5198,38197,18,4,-77,5198,16519,18,4,-77,0,-1,18,4,-77,0,-1,2,0,-109,,,,,
460012796993062.00 ,1508920954427.00 ,121.2015433,31.29220441,7,5198,38198,30,4,-53,5198,16059,17,4,-79,5198,38197,18,4,-77,5198,16519,18,4,-77,0,-1,18,4,-77,0,-1,17,4,-79,5198,16057,16,4,-81
460012796993062.00 ,1508920957492.00 ,121.2014701,31.29211046,7,5198,38198,29,4,-55,5198,16059,17,4,-79,5198,38197,18,4,-77,5198,16519,19,4,-75,0,-1,19,4,-75,0,-1,17,4,-79,5198,16057,16,4,-81
460012796993062.00 ,1508920960560.00 ,121.2014202,31.2920139,6,5198,38198,31,4,-51,5198,16059,17,4,-79,5198,38197,19,4,-75,5198,16519,18,4,-77,0,-1,19,4,-75,0,-1,17,4,-79,,,,,
460012796993062.00 ,1508920963908.00 ,121.2013904,31.29190611,4,5198,38198,31,4,-51,5198,38197,20,4,-73,5198,16519,18,4,-77,0,-1,17,4,-79,,,,,,,,,,,,,,,
460012796993062.00 ,1508920966794.00 ,121.2013901,31.29178999,4,5198,38198,30,4,-53,5198,38197,20,4,-73,5198,16519,18,4,-77,0,-1,17,4,-79,,,,,,,,,,,,,,,
460012796993062.00 ,1508920969857.00 ,121.2014176,31.29166209,5,5198,38198,30,4,-53,5198,38197,21,4,-71,5198,16519,18,4,-77,0,-1,17,4,-79,5198,16059,17,4,-79,,,,,,,,,,
460012796993062.00 ,1508920972923.00 ,121.2014587,31.29154077,6,5198,38198,30,4,-53,5198,38197,21,4,-71,5198,16519,17,4,-79,0,-1,16,4,-81,5198,16059,17,4,-79,5198,16057,15,4,-83,,,,,
460012796993062.00 ,1508920976170.00 ,121.2015041,31.29144647,6,5198,38198,28,4,-57,5198,38197,21,4,-71,5198,16519,17,4,-79,0,-1,16,4,-81,5198,16059,17,4,-79,5198,16057,14,4,-85,,,,,
460012796993062.00 ,1508920979239.00 ,121.2015848,31.2913509,4,5198,38198,30,4,-53,5198,38197,21,4,-71,0,-1,16,4,-81,5198,16057,14,4,-85,,,,,,,,,,,,,,,
460012796993062.00 ,1508920982309.00 ,121.201659,31.29130317,4,5198,38198,31,4,-51,5198,38197,21,4,-71,0,-1,16,4,-81,5198,16057,14,4,-85,,,,,,,,,,,,,,,
460012796993062.00 ,1508920985379.00 ,121.2017306,31.29120777,4,5198,38198,30,4,-53,5198,38197,21,4,-71,0,-1,16,4,-81,5198,16057,15,4,-83,,,,,,,,,,,,,,,
460012796993062.00 ,1508920988449.00 ,121.2017536,31.29113888,4,5198,38198,30,4,-53,5198,38197,20,4,-73,0,-1,16,4,-81,5198,16057,15,4,-83,,,,,,,,,,,,,,,
460012796993062.00 ,1508920991515.00 ,121.2018273,31.29111304,6,5198,38198,31,4,-51,5198,38197,20,4,-73,0,-1,16,4,-81,5198,16057,15,4,-83,5198,16059,17,4,-79,5198,16058,14,4,-85,,,,,
