MRTime,Longitude,Latitude,RNCID_1,CellID_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,SignalLevel_7,RSSI_7,邻接基站个数,id_combine
1.50953e+12,121.2120305,31.28544141,6188,27378,4,-69,6188,27377,4,-83,6188.0,26050.0,4.0,-77.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-81.0,6188.0,41094.0,4.0,-77.0,0.0,-1.0,4.0,-87.0,7,33566
1.50953e+12,121.2120297,31.28548807,6188,27378,4,-69,6188,27377,4,-83,6188.0,26050.0,4.0,-77.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-81.0,6188.0,41094.0,4.0,-77.0,0.0,-1.0,4.0,-85.0,7,33566
1.50953e+12,121.2120261,31.28551641,6188,27378,4,-71,6188,27377,4,-83,6188.0,26050.0,4.0,-77.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-81.0,6188.0,41094.0,4.0,-77.0,0.0,-1.0,4.0,-85.0,7,33566
1.50953e+12,121.2120275,31.28554491,6188,27378,4,-67,6188,27377,4,-83,6188.0,26050.0,4.0,-79.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-83.0,6188.0,41094.0,4.0,-79.0,0.0,-1.0,4.0,-85.0,7,33566
1.50953e+12,121.2120225,31.28558023,6188,27378,4,-65,6188,27377,4,-81,6188.0,26050.0,4.0,-79.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-81.0,6188.0,41094.0,4.0,-79.0,,,,,6,33566
1.50953e+12,121.2120154,31.28561212,6188,27378,4,-69,6188,27377,4,-83,6188.0,26050.0,4.0,-77.0,6188.0,26051.0,4.0,-85.0,6188.0,27394.0,4.0,-81.0,6188.0,41094.0,4.0,-79.0,,,,,6,33566
1.50953e+12,121.2120167,31.28563094,6188,27378,4,-73,6188,27377,4,-83,6188.0,26050.0,4.0,-77.0,6188.0,26051.0,4.0,-85.0,6188.0,27394.0,4.0,-79.0,6188.0,41094.0,4.0,-83.0,,,,,6,33566
1.50953e+12,121.2120251,31.28565279,6188,27378,4,-77,6188,27377,4,-83,6188.0,26050.0,4.0,-77.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-79.0,6188.0,41094.0,4.0,-83.0,0.0,-1.0,4.0,-87.0,7,33566
1.50953e+12,121.21204,31.285676,6188,27378,4,-79,6188,27377,4,-83,6188.0,26050.0,4.0,-77.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-77.0,6188.0,41094.0,4.0,-83.0,0.0,-1.0,4.0,-87.0,7,33566
1.50953e+12,121.21204,31.285676,6188,27378,4,-77,6188,27377,4,-83,6188.0,26050.0,4.0,-77.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-79.0,6188.0,41094.0,4.0,-81.0,0.0,-1.0,4.0,-85.0,7,33566
1.50953e+12,121.2120809,31.28569998,6188,26050,4,-77,6188,27377,4,-83,6188.0,26050.0,4.0,-75.0,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-79.0,6188.0,41094.0,4.0,-81.0,0.0,-1.0,4.0,-85.0,7,32238
1.50953e+12,121.2121394,31.28573776,6188,26050,4,-75,6188,27377,4,-83,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-79.0,0.0,-1.0,4.0,-85.0,,,,,,,,,5,32238
1.50953e+12,121.2121365,31.28574063,6188,26050,4,-77,6188,27377,4,-83,6188.0,26051.0,4.0,-83.0,6188.0,27394.0,4.0,-77.0,0.0,-1.0,4.0,-87.0,,,,,,,,,5,32238
1.50953e+12,121.2121406,31.28576028,6188,27394,4,-71,6188,26051,4,-83,6188.0,27378.0,4.0,-77.0,0.0,-1.0,4.0,-71.0,0.0,-1.0,4.0,-83.0,,,,,,,,,5,33582
1.50953e+12,121.2121386,31.28576045,6188,27394,4,-71,6188,26051,4,-83,6188.0,27378.0,4.0,-77.0,6182.0,44771.0,4.0,-71.0,0.0,-1.0,4.0,-83.0,,,,,,,,,5,33582
1.50953e+12,121.212151,31.28577839,6188,27394,4,-71,6188,26051,4,-83,6188.0,27378.0,4.0,-77.0,6182.0,44771.0,4.0,-69.0,0.0,-1.0,4.0,-83.0,6188.0,26050.0,4.0,-77.0,,,,,6,33582
1.50953e+12,121.2121692,31.28581568,6188,27394,4,-71,6188,26051,4,-83,6188.0,27378.0,4.0,-77.0,6182.0,44771.0,4.0,-69.0,0.0,-1.0,4.0,-85.0,6188.0,26050.0,4.0,-77.0,6188.0,41094.0,4.0,-79.0,7,33582
1.50953e+12,121.2121779,31.28583733,6188,27394,4,-71,6188,26051,4,-81,6188.0,27378.0,4.0,-79.0,6182.0,44771.0,4.0,-69.0,0.0,-1.0,4.0,-85.0,6188.0,26050.0,4.0,-79.0,6188.0,41094.0,4.0,-79.0,7,33582
1.50953e+12,121.2121815,31.28586586,6188,27394,4,-75,6188,26051,4,-81,6188.0,27378.0,4.0,-79.0,6182.0,44771.0,4.0,-69.0,0.0,-1.0,4.0,-85.0,6188.0,26050.0,4.0,-79.0,6188.0,41094.0,4.0,-79.0,7,33582
1.50953e+12,121.2121892,31.28589708,6188,27394,4,-77,6188,26051,4,-81,6188.0,27378.0,4.0,-79.0,6182.0,44771.0,4.0,-69.0,6188.0,26050.0,4.0,-77.0,6188.0,41094.0,4.0,-79.0,0.0,-1.0,4.0,-85.0,7,33582
1.50953e+12,121.2122035,31.28591764,6182,44771,4,-75,6188,26050,4,-75,6188.0,41094.0,4.0,-79.0,6188.0,27394.0,4.0,-77.0,,,,,,,,,,,,,4,50953
1.50953e+12,121.2122641,31.28596413,6182,44771,4,-73,6188,26050,4,-73,6188.0,41094.0,4.0,-77.0,6188.0,27394.0,4.0,-79.0,0.0,-1.0,4.0,-85.0,,,,,,,,,5,50953
1.50953e+12,121.2123596,31.28602799,6182,44771,4,-75,6188,26050,4,-73,6188.0,41094.0,4.0,-77.0,6188.0,27394.0,4.0,-77.0,6182.0,44770.0,4.0,-87.0,6188.0,41154.0,4.0,-77.0,,,,,6,50953
1.50953e+12,121.2124287,31.28606781,6182,44771,4,-77,6188,26050,4,-71,6188.0,41094.0,4.0,-77.0,6188.0,27394.0,4.0,-77.0,6182.0,44770.0,4.0,-87.0,6188.0,41154.0,4.0,-77.0,,,,,6,50953
1.50953e+12,121.2124445,31.28610654,6182,44771,4,-77,6188,26050,4,-71,6188.0,41094.0,4.0,-77.0,6188.0,27394.0,4.0,-77.0,6182.0,44770.0,4.0,-87.0,6188.0,41154.0,4.0,-77.0,,,,,6,50953
1.50953e+12,121.2124886,31.28613288,6182,44771,4,-77,6188,26050,4,-73,6188.0,41094.0,4.0,-79.0,6188.0,27394.0,4.0,-77.0,6182.0,44770.0,4.0,-87.0,6188.0,41154.0,4.0,-79.0,,,,,6,50953
1.50953e+12,121.2125237,31.28616124,6188,41094,4,-77,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-75.0,,,,,,,,,,,,,4,47282
1.50953e+12,121.2125156,31.28617891,6188,41094,4,-75,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-75.0,,,,,,,,,,,,,4,47282
1.50953e+12,121.2124899,31.28618209,6188,41094,4,-73,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,,,,,,,,,,,,,4,47282
1.50953e+12,121.2124761,31.28617325,6188,41094,4,-73,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,0.0,-1.0,4.0,-81.0,0.0,-1.0,4.0,-75.0,,,,,6,47282
1.50953e+12,121.2124754,31.28616758,6188,41094,4,-75,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,6188.0,26051.0,4.0,-81.0,0.0,-1.0,4.0,-75.0,,,,,6,47282
1.50953e+12,121.2124874,31.28618038,6188,41094,4,-77,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,,,,,6,47282
1.50953e+12,121.2125134,31.28619655,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-77.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,,,,,6,47282
1.50953e+12,121.2125134,31.28619655,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-79.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,,,,,6,47282
1.50953e+12,121.2125456,31.28621405,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-79.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,,,,,6,47282
1.50953e+12,121.212555,31.28625029,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-79.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,,,,,6,47282
1.50953e+12,121.2125631,31.28631573,6188,41094,4,-75,6188,27394,4,-81,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-79.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-75.0,,,,,6,47282
1.50953e+12,121.2125591,31.28631073,6188,41094,4,-73,6188,27394,4,-81,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-77.0,,,,,6,47282
1.50953e+12,121.212586,31.28634008,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-77.0,,,,,6,47282
1.50953e+12,121.2126162,31.28635667,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-75.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-77.0,,,,,6,47282
1.50953e+12,121.2126279,31.28635291,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-75.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-77.0,,,,,6,47282
1.50953e+12,121.2126331,31.28636003,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-73.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2126465,31.28637527,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-73.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2126683,31.28638821,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2126967,31.28640849,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2127187,31.28643432,6188,41094,4,-73,6188,27394,4,-77,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2127312,31.28645105,6188,41094,4,-73,6188,27394,4,-77,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-87.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2127312,31.28645105,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-87.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2127823,31.28649618,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-87.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2127995,31.28653079,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-71.0,6182.0,44771.0,4.0,-83.0,6188.0,26051.0,4.0,-87.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2128084,31.28654811,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-73.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2128369,31.28658511,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-73.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2128815,31.28662077,6188,41094,4,-71,6188,27394,4,-79,6188.0,41154.0,4.0,-75.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-85.0,6188.0,27378.0,4.0,-79.0,,,,,6,47282
1.50953e+12,121.2128792,31.28662768,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-75.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-81.0,,,,,6,47282
1.50953e+12,121.2128958,31.28664369,6188,41094,4,-73,6188,27394,4,-81,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-83.0,6188.0,27378.0,4.0,-81.0,,,,,6,47282
1.50953e+12,121.2129065,31.28666071,6188,41094,4,-67,6188,27394,4,-81,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-85.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-81.0,,,,,6,47282
1.50953e+12,121.2129141,31.28667662,6188,41094,4,-67,6188,27394,4,-81,6188.0,41154.0,4.0,-77.0,6182.0,44771.0,4.0,-87.0,6188.0,26051.0,4.0,-81.0,6188.0,27378.0,4.0,-81.0,,,,,6,47282
1.50953e+12,121.2129253,31.28668868,6188,41094,4,-69,6188,27394,4,-81,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-87.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-83.0,,,,,6,47282
1.50953e+12,121.2129442,31.28671259,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-87.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-83.0,,,,,6,47282
1.50953e+12,121.2129756,31.28674904,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-81.0,6182.0,44771.0,4.0,-87.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-85.0,0.0,-1.0,3.0,-91.0,7,47282
1.50953e+12,121.2130153,31.28678159,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-81.0,6182.0,44771.0,4.0,-89.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-85.0,0.0,-1.0,3.0,-91.0,7,47282
1.50953e+12,121.2130465,31.28680581,6188,41094,4,-73,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-89.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-87.0,6188.0,27393.0,3.0,-91.0,7,47282
1.50953e+12,121.2131014,31.28684681,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,4.0,-89.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-87.0,6188.0,27393.0,3.0,-91.0,7,47282
1.50953e+12,121.2130991,31.28686339,6188,41094,4,-75,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,3.0,-91.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-87.0,6188.0,27393.0,3.0,-91.0,7,47282
1.50953e+12,121.2130861,31.28689334,6188,41094,4,-75,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,3.0,-91.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-87.0,6188.0,27393.0,3.0,-93.0,7,47282
1.50953e+12,121.2130917,31.28690492,6188,41094,4,-77,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6182.0,44771.0,3.0,-93.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-89.0,,,,,6,47282
1.50953e+12,121.2131263,31.28691742,6188,41094,4,-79,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6188.0,26051.0,4.0,-79.0,6188.0,27378.0,4.0,-89.0,6188.0,27393.0,3.0,-95.0,,,,,6,47282
1.50953e+12,121.2131308,31.28693165,6188,41094,4,-79,6188,27394,4,-77,6188.0,41154.0,4.0,-79.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-85.0,,,,,,,,,5,47282
1.50953e+12,121.2131667,31.28696509,6188,41094,4,-79,6188,27394,4,-79,6188.0,41154.0,4.0,-79.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-85.0,,,,,,,,,5,47282
1.50953e+12,121.2131637,31.28696868,6188,41094,4,-77,6188,27394,4,-79,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-81.0,0.0,-1.0,3.0,-91.0,,,,,6,47282
1.50953e+12,121.2131805,31.2869917,6188,41094,4,-77,6188,27394,4,-79,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-81.0,0.0,-1.0,3.0,-91.0,,,,,6,47282
1.50953e+12,121.2132106,31.2870265,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-77.0,6188.0,27378.0,4.0,-81.0,,,,,,,,,5,47282
1.50953e+12,121.2132282,31.28705366,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-75.0,6188.0,27378.0,4.0,-79.0,,,,,,,,,5,47282
1.50953e+12,121.2132452,31.28708048,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-75.0,6188.0,27378.0,4.0,-79.0,,,,,,,,,5,47282
1.50953e+12,121.2132548,31.28709743,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-71.0,6188.0,27378.0,4.0,-79.0,6188.0,41075.0,3.0,-91.0,,,,,6,47282
1.50953e+12,121.2132682,31.28711059,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-77.0,6188.0,26051.0,4.0,-71.0,6188.0,27378.0,4.0,-79.0,,,,,,,,,5,47282
1.50953e+12,121.2132682,31.28711059,6188,41094,4,-79,6188,27394,4,-75,6188.0,41154.0,4.0,-75.0,6188.0,26051.0,4.0,-67.0,6188.0,27378.0,4.0,-75.0,,,,,,,,,5,47282
1.50953e+12,121.2132682,31.28715268,6188,26051,4,-59,6188,27378,4,-73,,,,,,,,,,,,,,,,,,,,,2,32239
1.50953e+12,121.2132682,31.28715268,6188,26051,4,-59,6188,27378,4,-73,0.0,-1.0,4.0,-85.0,,,,,,,,,,,,,,,,,3,32239
1.50953e+12,121.2132411,31.28718105,6188,26051,4,-59,6188,27378,4,-73,6188.0,26049.0,4.0,-85.0,,,,,,,,,,,,,,,,,3,32239
1.50953e+12,121.2131938,31.28717145,6188,26051,4,-59,6188,27378,4,-71,6188.0,26049.0,4.0,-85.0,6188.0,27394.0,4.0,-71.0,,,,,,,,,,,,,4,32239
1.50953e+12,121.2131723,31.28717935,6188,26051,4,-57,6188,27378,4,-71,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-65.0,6188.0,26050.0,4.0,-51.0,0.0,-1.0,4.0,-67.0,,,,,6,32239
1.50953e+12,121.213162,31.28726108,6188,26051,4,-57,6188,27378,4,-69,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-65.0,6188.0,26050.0,4.0,-51.0,6188.0,27377.0,4.0,-67.0,,,,,6,32239
1.50953e+12,121.2131474,31.28728046,6188,26051,4,-57,6188,27378,4,-69,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-63.0,6188.0,26050.0,4.0,-51.0,6188.0,27377.0,4.0,-67.0,,,,,6,32239
1.50953e+12,121.2131304,31.28729332,6188,26050,4,-51,6188,27378,4,-67,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-63.0,6188.0,27377.0,4.0,-67.0,0.0,-1.0,4.0,-87.0,,,,,6,32238
1.50953e+12,121.2131197,31.28729244,6188,26050,4,-51,6188,27378,4,-67,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-63.0,6188.0,27377.0,4.0,-67.0,6188.0,26051.0,4.0,-57.0,,,,,6,32238
1.50953e+12,121.2131082,31.28727431,6188,26050,4,-53,6188,27378,4,-67,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-61.0,6188.0,27377.0,4.0,-67.0,6188.0,26051.0,4.0,-57.0,,,,,6,32238
1.50953e+12,121.2131003,31.28727943,6188,26050,4,-59,6188,27378,4,-69,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-61.0,6188.0,27377.0,4.0,-67.0,6188.0,26051.0,4.0,-59.0,,,,,6,32238
1.50953e+12,121.2131169,31.28732466,6188,26050,4,-59,6188,27378,4,-69,6188.0,26049.0,4.0,-83.0,6188.0,27394.0,4.0,-61.0,6188.0,27377.0,4.0,-69.0,6188.0,26051.0,4.0,-59.0,,,,,6,32238
1.50953e+12,121.2131377,31.28735222,6188,26050,4,-57,6188,27378,4,-69,6188.0,26049.0,4.0,-85.0,6188.0,27394.0,4.0,-61.0,6188.0,27377.0,4.0,-69.0,6188.0,26051.0,4.0,-61.0,0.0,-1.0,4.0,-89.0,7,32238
1.50953e+12,121.2131377,31.28735222,6188,26050,4,-59,6188,27378,4,-69,6188.0,26049.0,4.0,-85.0,6188.0,27394.0,4.0,-63.0,6188.0,27377.0,4.0,-69.0,6188.0,26051.0,4.0,-61.0,0.0,-1.0,4.0,-89.0,7,32238
1.50953e+12,121.2131727,31.28740975,6188,26050,4,-59,6188,27378,4,-71,6188.0,26049.0,4.0,-85.0,6188.0,27394.0,4.0,-63.0,6188.0,27377.0,4.0,-69.0,6188.0,26051.0,4.0,-61.0,0.0,-1.0,4.0,-89.0,7,32238
1.50953e+12,121.2131727,31.28740975,6188,26050,4,-57,6188,27378,4,-71,6188.0,26049.0,4.0,-89.0,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-71.0,6188.0,26051.0,4.0,-65.0,0.0,-1.0,4.0,-89.0,7,32238
1.50953e+12,121.213194,31.28743769,6188,26050,4,-57,6188,27378,4,-73,6188.0,26049.0,4.0,-89.0,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-71.0,6188.0,26051.0,4.0,-69.0,,,,,6,32238
1.50953e+12,121.2132503,31.28750304,6188,26050,4,-57,6188,27378,4,-73,6188.0,26049.0,4.0,-89.0,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-75.0,6188.0,26051.0,4.0,-69.0,,,,,6,32238
1.50953e+12,121.2132714,31.2875407,6188,26050,4,-57,6188,27378,4,-75,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-75.0,6188.0,26051.0,4.0,-69.0,0.0,-1.0,4.0,-89.0,,,,,6,32238
1.50953e+12,121.2132891,31.28755231,6188,26050,4,-57,6188,27378,4,-75,6188.0,27394.0,4.0,-67.0,6188.0,27377.0,4.0,-77.0,6188.0,26051.0,4.0,-75.0,0.0,-1.0,4.0,-89.0,,,,,6,32238
1.50953e+12,121.213285,31.28757668,6188,26050,4,-57,6188,27378,4,-77,6188.0,27394.0,4.0,-73.0,6188.0,27377.0,4.0,-77.0,6188.0,26051.0,4.0,-79.0,0.0,-1.0,4.0,-89.0,,,,,6,32238
1.50953e+12,121.2132407,31.28761795,6188,26050,4,-61,6188,27378,4,-77,6188.0,27394.0,4.0,-75.0,6188.0,27377.0,4.0,-79.0,6188.0,26051.0,4.0,-79.0,0.0,-1.0,4.0,-89.0,,,,,6,32238
1.50953e+12,121.2132407,31.28761795,6188,26050,4,-61,6188,27378,4,-81,6188.0,27394.0,4.0,-75.0,6188.0,27377.0,4.0,-79.0,6188.0,26051.0,4.0,-83.0,0.0,-1.0,4.0,-89.0,,,,,6,32238
1.50953e+12,121.2132524,31.28765867,6188,26050,4,-57,6188,27378,4,-81,6188.0,27394.0,4.0,-75.0,6188.0,27377.0,4.0,-79.0,6188.0,26051.0,4.0,-83.0,6182.0,44771.0,4.0,-89.0,,,,,6,32238
1.50953e+12,121.2132524,31.28765867,6188,26050,4,-53,6188,27378,4,-83,6188.0,27394.0,4.0,-77.0,6188.0,27377.0,4.0,-79.0,6188.0,26051.0,4.0,-83.0,6182.0,44771.0,4.0,-89.0,6188.0,26049.0,3.0,-93.0,7,32238
1.50953e+12,121.2132783,31.28767944,6188,26050,4,-53,6188,27378,4,-83,6188.0,27394.0,4.0,-77.0,6188.0,27377.0,4.0,-81.0,6188.0,26051.0,4.0,-85.0,6182.0,44771.0,4.0,-89.0,6188.0,26049.0,3.0,-91.0,7,32238
1.50953e+12,121.2132783,31.28767944,6188,26050,4,-55,6188,27378,4,-83,6188.0,27394.0,4.0,-77.0,6188.0,27377.0,4.0,-81.0,6188.0,26051.0,4.0,-87.0,6182.0,44771.0,4.0,-87.0,6188.0,26049.0,3.0,-91.0,7,32238
1.50953e+12,121.21329,31.28771484,6188,26050,4,-55,6188,27378,4,-83,6188.0,27394.0,4.0,-79.0,6188.0,27377.0,4.0,-81.0,6188.0,26051.0,4.0,-87.0,6182.0,44771.0,4.0,-87.0,6188.0,26049.0,3.0,-91.0,7,32238
1.50953e+12,121.21329,31.28771484,6188,26050,4,-55,6188,27378,4,-85,6188.0,27394.0,4.0,-79.0,6188.0,27377.0,4.0,-81.0,6188.0,26051.0,4.0,-87.0,6182.0,44771.0,4.0,-89.0,6188.0,26049.0,3.0,-91.0,7,32238
1.50953e+12,121.2133225,31.28775931,6188,26050,4,-55,6188,27378,4,-85,6188.0,27394.0,4.0,-79.0,6188.0,27377.0,4.0,-81.0,6188.0,26051.0,4.0,-85.0,6182.0,44771.0,4.0,-89.0,6188.0,26049.0,3.0,-91.0,7,32238
1.50953e+12,121.213403,31.28777791,6188,26050,4,-53,6188,27378,4,-85,6188.0,27394.0,4.0,-77.0,6188.0,27377.0,4.0,-81.0,6188.0,26051.0,4.0,-85.0,6182.0,44771.0,4.0,-89.0,6188.0,26049.0,3.0,-91.0,7,32238
1.50953e+12,121.2134444,31.28781993,6188,26050,4,-51,6188,27378,4,-85,6188.0,27394.0,4.0,-77.0,6188.0,27377.0,4.0,-77.0,6188.0,26051.0,4.0,-85.0,6182.0,44771.0,4.0,-89.0,6188.0,26049.0,4.0,-89.0,7,32238
